file_index,original_value,predict_value
0,1,2.0
1,3,16.0
2,1,2.0
3,2,2.0
4,0,2.0
5,2,2.0
6,0,2.0
7,2,2.0
8,2,2.0
9,2,2.0
10,2,2.0
11,1,2.0
12,1,2.0
13,4,2.0
14,3,2.0
15,0,2.0
16,1,2.0
17,5,2.0
18,4,2.0
19,1,2.0
20,2,2.0
21,0,2.0
22,0,2.0
23,1,2.0
24,3,2.0
25,6,2.0
26,7,2.0
27,0,2.0
28,2,2.0
29,5,1.0
30,1,2.0
31,0,2.0
32,0,2.0
33,0,3.0
34,4,3.0
35,1,3.0
36,0,3.0
37,4,3.0
38,4,3.0
39,2,3.0
40,0,3.0
41,5,3.0
42,1,3.0
43,1,3.0
44,5,2.0
45,1,3.0
46,4,3.0
47,3,3.0
48,1,3.0
49,1,3.0
50,0,3.0
51,0,3.0
52,0,3.0
53,0,3.0
54,0,3.0
55,1,3.0
56,0,3.0
57,0,3.0
58,0,3.0
59,0,3.0
60,2,3.0
61,0,3.0
62,1,3.0
63,0,3.0
64,0,3.0
65,0,3.0
66,1,3.0
67,2,3.0
68,0,3.0
69,1,3.0
70,4,3.0
71,3,2.0
72,0,3.0
73,1,3.0
74,0,3.0
75,0,3.0
76,4,3.0
77,6,3.0
78,6,3.0
79,0,3.0
80,1,3.0
81,3,3.0
82,3,3.0
83,2,3.0
84,4,3.0
85,0,3.0
86,1,2.0
87,3,3.0
88,3,3.0
89,0,3.0
90,2,2.0
91,5,4.0
92,1,3.0
93,1,3.0
94,0,3.0
95,0,3.0
96,2,3.0
97,1,3.0
98,2,3.0
99,0,5.0
100,2,2.0
101,4,1.0
102,0,1.0
103,1,2.0
104,0,1.0
105,0,1.0
106,5,1.0
107,1,2.0
108,4,2.0
109,3,2.0
110,6,3.0
111,2,1.0
112,10,3.0
113,3,1.0
114,2,1.0
115,6,3.0
116,0,1.0
117,0,1.0
118,0,1.0
119,0,1.0
120,0,1.0
121,1,1.0
122,0,1.0
123,2,2.0
124,11,4.0
125,0,1.0
126,2,6.0
127,0,1.0
128,9,26.0
129,1,2.0
130,1,3.0
131,2,1.0
132,0,2.0
133,0,2.0
134,1,2.0
135,4,2.0
136,1,2.0
137,3,3.0
138,2,2.0
139,1,2.0
140,1,2.0
141,2,2.0
142,3,2.0
143,3,2.0
144,1,2.0
145,1,2.0
146,2,2.0
147,4,2.0
148,2,2.0
149,6,2.0
150,1,2.0
151,1,2.0
152,23,3.0
153,0,2.0
154,30,4.0
155,0,2.0
156,0,2.0
157,0,2.0
158,2,2.0
159,0,2.0
160,0,2.0
161,2,2.0
162,3,2.0
163,1,2.0
164,0,2.0
165,0,2.0
166,1,2.0
167,0,2.0
168,2,35.0
169,2,2.0
170,0,2.0
171,0,2.0
172,2,2.0
173,1,2.0
174,0,2.0
175,12,2.0
176,5,2.0
177,2,2.0
178,4,3.0
179,5,2.0
180,4,6.0
181,0,2.0
182,0,2.0
183,2,2.0
184,0,2.0
185,0,2.0
186,0,2.0
187,0,2.0
188,0,2.0
189,5,6.0
190,2,2.0
191,0,2.0
192,2,3.0
193,1,2.0
194,0,2.0
195,0,2.0
196,0,2.0
197,2,2.0
198,1,1.0
199,1,1.0
200,7,1.0
201,1,1.0
202,2,1.0
203,1,1.0
204,0,1.0
205,0,2.0
206,3,1.0
207,6,1.0
208,0,1.0
209,1,1.0
210,2,1.0
211,1,1.0
212,0,1.0
213,1,1.0
214,0,1.0
215,2,1.0
216,1,1.0
217,5,1.0
218,3,1.0
219,1,1.0
220,1,1.0
221,0,1.0
222,0,1.0
223,0,1.0
224,0,1.0
225,3,1.0
226,0,1.0
227,0,1.0
228,0,1.0
229,9,1.0
230,1,1.0
231,0,2.0
232,1,2.0
233,0,5.0
234,0,2.0
235,1,2.0
236,5,3.0
237,7,2.0
238,2,2.0
239,1,2.0
240,3,2.0
241,3,1.0
242,2,2.0
243,1,2.0
244,0,2.0
245,0,2.0
246,0,2.0
247,0,4.0
248,0,2.0
249,0,2.0
250,4,13.0
251,1,3.0
252,0,1.0
253,10,4.0
254,1,2.0
255,1,2.0
256,0,11.0
257,0,2.0
258,0,2.0
259,0,2.0
260,0,2.0
261,1,2.0
262,3,1.0
263,0,2.0
264,1,1.0
265,5,1.0
266,0,1.0
267,3,1.0
268,2,1.0
269,5,1.0
270,0,1.0
271,5,1.0
272,0,1.0
273,7,1.0
274,5,1.0
275,4,1.0
276,1,1.0
277,4,1.0
278,5,1.0
279,2,1.0
280,1,1.0
281,0,1.0
282,1,1.0
283,3,1.0
284,0,1.0
285,0,1.0
286,0,1.0
287,0,1.0
288,4,4.0
289,2,1.0
290,0,2.0
291,7,4.0
292,2,1.0
293,0,1.0
294,0,1.0
295,5,1.0
296,0,1.0
297,1,3.0
298,2,3.0
299,0,2.0
300,4,2.0
301,0,2.0
302,0,2.0
303,0,2.0
304,1,2.0
305,2,2.0
306,1,2.0
307,2,3.0
308,5,2.0
309,5,2.0
310,0,2.0
311,0,2.0
312,0,2.0
313,1,2.0
314,5,2.0
315,3,2.0
316,1,2.0
317,4,3.0
318,0,2.0
319,0,2.0
320,0,2.0
321,0,2.0
322,0,2.0
323,0,2.0
324,0,2.0
325,0,2.0
326,17,3.0
327,5,2.0
328,0,2.0
329,0,2.0
