file_index,original_value,predict_value
0,0,1.0
1,1,1.0
2,3,1.0
3,0,1.0
4,1,1.0
5,4,1.0
6,0,1.0
7,0,1.0
8,0,1.0
9,1,1.0
10,0,1.0
11,1,1.0
12,0,1.0
13,0,1.0
14,0,1.0
15,2,1.0
16,1,1.0
17,0,1.0
18,0,1.0
19,0,1.0
20,0,1.0
21,0,1.0
22,2,1.0
23,6,1.0
24,3,2.0
25,2,1.0
26,0,1.0
27,2,1.0
28,0,1.0
29,0,1.0
30,0,1.0
31,0,1.0
32,0,1.0
33,5,1.0
34,3,1.0
35,1,1.0
36,0,1.0
37,0,1.0
38,0,1.0
39,0,1.0
40,0,1.0
41,0,1.0
42,0,1.0
43,0,1.0
44,9,1.0
45,4,1.0
46,0,1.0
47,1,1.0
48,2,1.0
49,0,1.0
50,1,1.0
51,1,1.0
52,0,1.0
53,0,1.0
54,0,1.0
55,1,1.0
56,0,1.0
57,1,1.0
58,0,1.0
59,0,1.0
60,0,1.0
61,0,1.0
62,0,1.0
63,0,1.0
64,0,1.0
65,0,1.0
66,5,1.0
67,1,1.0
68,0,1.0
69,1,1.0
70,0,1.0
71,0,1.0
72,0,1.0
73,0,1.0
74,4,1.0
75,2,1.0
76,0,1.0
77,0,1.0
78,0,1.0
79,0,1.0
80,0,1.0
81,0,1.0
82,0,1.0
83,0,1.0
84,3,1.0
85,1,1.0
86,0,1.0
87,0,1.0
88,0,1.0
89,0,1.0
90,0,1.0
91,1,1.0
92,0,1.0
93,0,1.0
94,2,1.0
95,3,1.0
96,0,1.0
97,1,1.0
98,1,1.0
99,0,1.0
100,0,1.0
101,0,1.0
102,0,1.0
103,3,1.0
