file_index,original_value,predict_value
0,1,4.0
1,0,4.0
2,0,4.0
3,2,4.0
4,4,5.0
5,0,4.0
6,0,4.0
7,0,4.0
8,7,5.0
9,2,4.0
10,0,4.0
11,0,4.0
12,0,0.0
13,7,2.0
14,0,0.0
15,1,0.0
16,2,0.0
17,1,0.0
18,0,0.0
19,0,0.0
20,2,1.0
21,0,0.0
22,0,0.0
23,3,4.0
24,1,3.0
25,25,18.0
26,1,3.0
27,2,3.0
28,0,3.0
29,4,3.0
30,1,3.0
31,4,4.0
32,0,3.0
33,0,3.0
34,36,32.0
35,3,2.0
36,3,1.0
37,6,2.0
38,0,2.0
39,1,2.0
40,2,2.0
41,1,1.0
42,3,3.0
43,6,3.0
44,0,1.0
45,4,2.0
46,1,2.0
47,0,2.0
48,0,2.0
49,1,2.0
50,4,2.0
51,4,2.0
52,5,2.0
53,1,2.0
54,0,2.0
55,12,3.0
56,0,1.0
57,2,1.0
58,3,1.0
59,2,1.0
60,0,1.0
61,1,1.0
62,2,2.0
63,0,1.0
64,1,1.0
65,0,1.0
66,13,12.0
67,1,0.0
68,2,0.0
69,0,0.0
70,0,0.0
71,0,0.0
72,1,0.0
73,1,0.0
74,0,0.0
75,0,0.0
76,0,0.0
77,0,1.0
78,1,1.0
79,2,0.0
80,1,1.0
81,0,1.0
82,0,0.0
83,0,0.0
84,2,1.0
85,0,0.0
86,2,2.0
87,0,5.0
88,0,0.0
89,0,2.0
90,1,2.0
91,0,2.0
92,5,2.0
93,0,2.0
94,0,2.0
95,1,2.0
96,0,3.0
97,3,2.0
98,0,2.0
99,2,4.0
100,0,2.0
101,0,2.0
102,0,2.0
103,3,2.0
104,1,2.0
105,3,2.0
106,0,5.0
107,4,2.0
108,2,2.0
109,2,2.0
110,6,2.0
