file_index,original_value,predict_value
0,0,1.0
1,0,1.0
2,1,1.0
3,1,1.0
4,3,1.0
5,0,1.0
6,0,1.0
7,1,1.0
8,9,1.0
9,0,1.0
10,0,1.0
11,8,1.0
12,6,1.0
13,2,1.0
14,0,1.0
15,0,1.0
16,0,1.0
17,0,1.0
18,0,1.0
19,0,1.0
20,0,1.0
21,0,1.0
22,0,1.0
23,0,1.0
24,0,1.0
25,0,1.0
26,1,2.0
27,0,2.0
28,0,2.0
29,1,2.0
30,0,2.0
31,1,2.0
32,0,2.0
33,1,2.0
34,0,2.0
35,0,2.0
36,0,2.0
37,7,2.0
38,0,2.0
39,45,5.0
40,0,2.0
41,2,2.0
42,0,2.0
43,0,2.0
44,0,2.0
45,0,2.0
46,0,2.0
47,0,2.0
48,0,2.0
49,0,2.0
50,0,2.0
51,0,2.0
52,1,3.0
53,1,3.0
54,0,3.0
55,5,4.0
56,1,3.0
57,3,4.0
58,0,3.0
59,2,3.0
60,3,3.0
61,0,3.0
62,0,4.0
63,0,4.0
64,1,3.0
65,1,3.0
66,0,3.0
67,0,4.0
68,0,3.0
69,0,3.0
70,0,3.0
71,0,3.0
72,0,3.0
73,0,3.0
74,0,4.0
75,0,3.0
76,0,3.0
77,0,3.0
78,5,1.0
79,4,1.0
80,0,1.0
81,23,1.0
82,5,1.0
83,1,1.0
84,0,1.0
85,0,1.0
86,0,1.0
87,0,1.0
88,0,1.0
89,0,1.0
90,0,1.0
91,0,1.0
92,0,1.0
93,1,1.0
94,0,1.0
95,0,1.0
96,0,1.0
97,0,1.0
98,0,1.0
99,0,1.0
100,0,1.0
101,0,1.0
102,0,1.0
103,0,1.0
104,1,1.0
105,2,1.0
106,2,1.0
107,1,1.0
108,0,1.0
109,1,1.0
110,0,1.0
111,2,1.0
112,1,1.0
113,3,1.0
114,5,1.0
115,18,1.0
116,0,1.0
117,16,1.0
118,0,1.0
119,0,1.0
120,0,1.0
121,1,1.0
122,0,1.0
123,0,1.0
124,0,1.0
125,0,1.0
126,0,1.0
127,0,1.0
128,0,1.0
129,0,1.0
130,6,1.0
131,8,2.0
132,4,1.0
133,2,1.0
134,3,1.0
135,4,1.0
136,9,2.0
137,3,1.0
138,4,1.0
139,17,1.0
140,2,1.0
141,5,1.0
142,0,1.0
143,5,2.0
144,0,1.0
145,1,1.0
146,2,1.0
147,0,1.0
148,0,1.0
149,0,1.0
150,0,1.0
151,0,1.0
152,0,1.0
153,0,1.0
154,0,1.0
155,0,1.0
156,4,2.0
157,1,2.0
158,4,2.0
159,1,2.0
160,2,2.0
161,2,2.0
162,4,2.0
163,5,2.0
164,1,2.0
165,3,2.0
166,1,2.0
167,0,2.0
168,0,2.0
169,0,2.0
170,0,2.0
171,0,2.0
172,0,2.0
173,0,2.0
174,0,2.0
175,0,2.0
176,0,2.0
177,0,2.0
178,0,2.0
179,0,2.0
180,0,2.0
181,0,2.0
182,0,2.0
183,0,2.0
184,0,2.0
185,0,2.0
186,0,2.0
187,0,2.0
188,8,2.0
189,1,2.0
190,0,2.0
191,0,2.0
192,1,2.0
193,1,2.0
194,0,2.0
195,0,2.0
196,0,2.0
197,0,2.0
198,0,2.0
199,0,2.0
200,0,2.0
201,0,2.0
202,0,3.0
203,0,2.0
204,0,2.0
205,0,2.0
206,0,14.0
207,0,2.0
208,0,1.0
209,1,1.0
210,4,1.0
211,0,1.0
212,25,1.0
213,2,1.0
214,0,1.0
215,0,1.0
216,1,1.0
217,6,1.0
218,0,1.0
219,0,1.0
220,3,1.0
221,2,1.0
222,2,1.0
223,0,1.0
224,2,1.0
225,0,1.0
226,0,1.0
227,0,1.0
228,0,1.0
229,0,2.0
230,0,1.0
231,0,1.0
232,0,1.0
233,0,1.0
234,0,3.0
235,0,3.0
236,1,3.0
237,2,3.0
238,0,3.0
239,0,3.0
240,1,3.0
241,4,3.0
242,0,3.0
243,2,3.0
244,1,3.0
245,4,3.0
246,6,3.0
247,0,3.0
248,0,3.0
249,0,3.0
250,0,3.0
251,0,3.0
252,0,3.0
253,0,4.0
254,0,3.0
255,0,3.0
256,0,3.0
257,0,3.0
258,0,3.0
259,0,3.0
