file_index,original_value,predict_value
0,1,2.0
1,1,2.0
2,1,2.0
3,1,2.0
4,5,2.0
5,1,2.0
6,10,2.0
7,0,2.0
8,1,2.0
9,1,2.0
10,1,2.0
11,5,2.0
12,2,2.0
13,4,2.0
14,0,2.0
15,1,2.0
16,1,2.0
17,1,2.0
18,2,2.0
19,0,2.0
20,1,2.0
21,0,2.0
22,0,2.0
23,1,2.0
24,0,1.0
25,0,1.0
26,1,1.0
27,1,1.0
28,1,1.0
29,3,1.0
30,1,1.0
31,2,1.0
32,0,1.0
33,1,1.0
34,3,1.0
35,4,1.0
36,4,1.0
37,11,1.0
38,0,1.0
39,0,1.0
40,0,1.0
41,0,1.0
42,4,1.0
43,0,1.0
44,0,1.0
45,0,1.0
46,1,1.0
47,0,1.0
48,1,2.0
49,1,2.0
50,0,2.0
51,0,2.0
52,3,2.0
53,0,2.0
54,2,2.0
55,0,2.0
56,0,2.0
57,4,2.0
58,6,2.0
59,7,2.0
60,2,2.0
61,0,2.0
62,0,2.0
63,0,2.0
64,0,2.0
65,0,2.0
66,0,2.0
67,0,2.0
68,0,2.0
69,0,2.0
70,0,2.0
71,0,2.0
72,0,1.0
73,0,1.0
74,1,1.0
75,1,1.0
76,3,1.0
77,1,1.0
78,2,1.0
79,1,1.0
80,1,1.0
81,0,1.0
82,1,1.0
83,1,1.0
84,8,1.0
85,0,1.0
86,14,2.0
87,0,1.0
88,1,1.0
89,1,1.0
90,0,1.0
91,0,1.0
92,0,1.0
93,1,1.0
94,0,1.0
95,0,1.0
96,2,1.0
97,1,1.0
98,2,1.0
99,1,1.0
100,1,1.0
101,0,1.0
102,1,1.0
103,3,1.0
104,2,1.0
105,5,1.0
106,5,1.0
107,0,1.0
108,0,1.0
109,12,1.0
110,1,1.0
111,3,1.0
112,0,1.0
113,0,1.0
114,0,1.0
115,0,1.0
116,2,1.0
117,0,1.0
118,1,1.0
119,1,1.0
120,1,2.0
121,1,2.0
122,0,2.0
123,2,2.0
124,2,2.0
125,0,2.0
126,0,2.0
127,0,2.0
128,0,2.0
129,1,2.0
130,1,2.0
131,1,2.0
132,2,2.0
133,0,2.0
134,2,2.0
135,0,2.0
136,3,2.0
137,0,2.0
138,0,2.0
139,0,2.0
140,0,2.0
141,0,2.0
142,0,2.0
143,1,2.0
144,0,2.0
145,1,2.0
146,1,2.0
147,1,2.0
148,2,2.0
149,0,2.0
150,0,2.0
151,1,2.0
152,3,2.0
153,4,2.0
154,4,2.0
155,0,2.0
156,20,2.0
157,0,2.0
158,1,2.0
159,1,2.0
160,2,2.0
161,1,2.0
162,0,2.0
163,0,2.0
164,0,2.0
165,0,2.0
166,1,1.0
167,1,1.0
168,1,1.0
169,1,1.0
170,3,1.0
171,3,1.0
172,1,1.0
173,1,1.0
174,0,1.0
175,1,1.0
176,3,1.0
177,0,1.0
178,1,1.0
179,1,1.0
180,0,1.0
181,0,1.0
182,3,1.0
183,3,1.0
184,4,1.0
185,0,1.0
186,0,1.0
187,0,1.0
188,0,1.0
189,1,1.0
190,1,1.0
191,1,1.0
192,1,1.0
193,1,1.0
194,2,1.0
195,0,1.0
196,1,1.0
197,1,1.0
198,1,1.0
199,0,1.0
200,0,1.0
201,2,1.0
202,4,1.0
203,4,1.0
204,1,1.0
205,5,1.0
206,0,1.0
207,7,1.0
208,6,1.0
209,0,1.0
210,0,1.0
211,1,1.0
212,1,2.0
213,1,2.0
214,1,2.0
215,1,2.0
216,1,2.0
217,1,2.0
218,1,2.0
219,1,2.0
220,0,2.0
221,4,2.0
222,6,2.0
223,6,2.0
224,0,2.0
225,4,3.0
226,0,5.0
227,0,2.0
228,1,2.0
229,0,2.0
230,1,2.0
231,0,2.0
232,0,2.0
233,1,2.0
234,0,2.0
