file_index,original_value,predict_value
0,4,2.0
1,0,2.0
2,1,2.0
3,1,2.0
4,1,2.0
5,0,2.0
6,0,2.0
7,0,2.0
8,9,2.0
9,2,2.0
10,3,2.0
11,1,2.0
12,1,2.0
13,5,2.0
14,0,2.0
15,0,2.0
16,0,2.0
17,1,2.0
18,0,2.0
19,0,2.0
20,2,2.0
21,1,2.0
22,1,1.0
23,0,1.0
24,2,1.0
25,1,1.0
26,2,1.0
27,0,1.0
28,1,1.0
29,5,1.0
30,1,2.0
31,3,1.0
32,2,1.0
33,1,1.0
34,9,1.0
35,3,1.0
36,0,1.0
37,2,1.0
38,2,1.0
39,2,1.0
40,0,1.0
41,0,1.0
42,0,1.0
43,0,1.0
44,2,1.0
45,2,1.0
46,1,1.0
47,0,1.0
48,1,1.0
49,1,1.0
50,0,1.0
51,7,2.0
52,2,1.0
53,8,3.0
54,0,1.0
55,2,1.0
56,7,1.0
57,1,1.0
58,3,1.0
59,2,1.0
60,1,1.0
61,0,1.0
62,3,1.0
63,0,1.0
64,0,1.0
65,1,1.0
66,0,2.0
67,5,2.0
68,0,2.0
69,2,2.0
70,2,1.0
71,1,2.0
72,2,2.0
73,1,2.0
74,7,2.0
75,5,2.0
76,0,2.0
77,0,1.0
78,2,2.0
79,1,1.0
80,1,1.0
81,1,1.0
82,0,1.0
83,0,1.0
84,1,2.0
85,2,2.0
86,1,1.0
87,0,1.0
88,0,1.0
89,1,1.0
90,1,1.0
91,0,1.0
92,1,1.0
93,0,1.0
94,3,1.0
95,0,1.0
96,1,1.0
97,2,1.0
98,8,2.0
99,0,1.0
100,3,1.0
101,1,1.0
102,1,1.0
103,2,1.0
104,2,1.0
105,5,1.0
106,1,1.0
107,0,1.0
108,1,1.0
109,0,1.0
110,1,1.0
111,1,1.0
112,1,1.0
113,3,1.0
114,2,1.0
115,10,4.0
116,0,1.0
117,0,1.0
118,5,1.0
119,0,1.0
120,0,1.0
121,0,1.0
122,0,1.0
123,0,1.0
124,0,1.0
125,2,1.0
126,2,1.0
127,2,1.0
128,0,1.0
129,1,1.0
130,0,2.0
131,2,2.0
132,1,2.0
133,1,2.0
134,0,2.0
135,3,2.0
136,5,2.0
137,3,2.0
138,2,2.0
139,1,2.0
140,6,2.0
141,1,2.0
142,3,2.0
143,0,2.0
144,1,2.0
145,1,2.0
146,2,2.0
147,2,2.0
148,0,2.0
149,0,2.0
150,1,2.0
151,0,2.0
152,3,2.0
153,1,2.0
154,1,2.0
155,1,2.0
156,1,2.0
157,0,2.0
158,1,2.0
159,3,2.0
160,1,2.0
161,3,2.0
162,1,2.0
163,3,2.0
164,0,2.0
165,0,2.0
166,0,2.0
167,2,2.0
168,1,2.0
169,0,2.0
170,0,2.0
171,1,2.0
172,4,2.0
173,1,2.0
174,1,2.0
175,4,2.0
176,2,2.0
177,0,2.0
178,1,2.0
179,0,2.0
180,1,2.0
181,2,2.0
182,0,2.0
183,0,2.0
184,2,2.0
185,1,2.0
186,1,2.0
187,4,2.0
188,0,2.0
189,5,2.0
190,0,2.0
191,2,2.0
192,5,2.0
193,1,2.0
194,1,2.0
195,0,2.0
196,0,2.0
197,5,7.0
198,1,2.0
199,0,2.0
200,2,2.0
201,1,2.0
202,2,2.0
203,0,2.0
204,8,2.0
205,2,2.0
206,1,2.0
207,0,2.0
208,0,2.0
209,0,2.0
210,1,2.0
211,0,2.0
212,2,2.0
213,0,2.0
