0.5833333333333334,0.6,0.6923076923076923,0.44776119402985076,0.6428571428571429
0.6666666666666666,0.7142857142857143,0.4918032786885245
0.5833333333333334,0.5,0.7
0.625,0.7857142857142857,0.6470588235294118,0.39819004524886875,0.7096774193548386
0.5833333333333334,0.7857142857142857,0.336734693877551,0.6875000000000001,0.6111111111111112
0.5217391304347826,0.6428571428571429,0.6,0.36,0.6206896551724138
0.782608695652174,0.8571428571428571,0.8,0.48,0.8275862068965518
0.7391304347826086,0.7857142857142857,0.48708487084870855
0.6956521739130435,0.6428571428571429,0.8181818181818182,0.5206611570247934,0.7200000000000001
0.6521739130434783,0.7857142857142857,0.7333333333333334,0.39819004524886875,0.6875
