file_index,original_value,predict_value
0,1,0.0
1,0,1.0
2,2,3.0
3,2,0.0
4,0,1.0
5,2,2.0
6,2,3.0
7,0,0.0
8,0,1.0
9,0,1.0
10,1,1.0
11,1,0.0
12,1,-0.0
13,0,0.0
14,0,1.0
15,0,1.0
16,0,0.0
17,0,0.0
18,1,1.0
19,1,1.0
20,2,1.0
21,0,0.0
22,0,0.0
23,1,1.0
24,9,4.0
25,0,1.0
26,0,0.0
27,1,1.0
28,1,1.0
29,0,1.0
30,0,1.0
31,0,1.0
32,0,1.0
33,1,0.0
34,1,1.0
35,1,1.0
36,1,1.0
37,1,0.0
38,1,1.0
39,0,1.0
40,0,0.0
41,1,1.0
42,2,1.0
43,1,1.0
44,1,1.0
45,0,0.0
46,1,1.0
47,1,1.0
48,0,1.0
49,0,0.0
50,0,0.0
51,0,-0.0
52,0,0.0
53,1,2.0
54,0,0.0
55,0,-0.0
56,1,0.0
57,0,0.0
58,0,1.0
59,1,-0.0
60,0,0.0
61,0,1.0
62,0,-0.0
63,0,0.0
64,1,-1.0
65,0,-0.0
66,0,-0.0
67,0,0.0
68,1,1.0
69,1,0.0
70,1,1.0
71,1,1.0
72,1,0.0
73,0,0.0
74,1,1.0
75,0,1.0
76,1,0.0
77,0,0.0
78,0,1.0
79,0,0.0
80,1,1.0
81,0,0.0
82,1,1.0
83,2,1.0
84,3,2.0
85,2,0.0
86,1,1.0
87,0,0.0
88,2,0.0
89,0,0.0
90,0,0.0
91,0,1.0
92,2,2.0
93,1,0.0
94,0,1.0
95,0,0.0
96,0,0.0
97,0,1.0
98,0,0.0
99,0,0.0
100,1,1.0
101,2,2.0
102,1,1.0
103,0,1.0
104,2,0.0
105,2,0.0
106,0,0.0
107,0,1.0
108,1,0.0
109,0,0.0
110,0,0.0
111,2,1.0
112,1,1.0
113,1,0.0
114,0,2.0
115,0,0.0
116,0,1.0
117,0,0.0
118,0,0.0
119,1,0.0
120,2,2.0
121,0,2.0
122,0,0.0
123,1,1.0
124,1,1.0
125,1,1.0
126,0,0.0
127,3,6.0
128,1,1.0
129,1,0.0
130,0,0.0
131,0,0.0
132,1,1.0
133,0,0.0
134,0,1.0
135,0,1.0
136,0,1.0
137,0,1.0
138,0,1.0
139,0,0.0
140,1,0.0
141,0,0.0
142,0,0.0
143,0,0.0
144,0,1.0
145,3,4.0
146,0,0.0
147,0,0.0
148,0,-0.0
149,2,1.0
150,0,0.0
151,0,0.0
152,0,1.0
153,1,1.0
154,0,0.0
155,0,1.0
156,0,0.0
157,0,0.0
158,2,3.0
159,0,0.0
160,0,0.0
161,3,-0.0
162,0,1.0
163,0,1.0
164,0,1.0
165,1,0.0
166,2,1.0
167,0,0.0
168,0,-0.0
169,2,1.0
170,3,1.0
171,2,0.0
172,1,1.0
173,2,2.0
174,1,0.0
175,1,1.0
176,1,0.0
177,0,0.0
178,2,2.0
179,2,2.0
180,0,0.0
181,1,1.0
182,1,0.0
183,0,0.0
184,2,1.0
185,2,2.0
186,1,0.0
187,2,0.0
188,0,0.0
189,2,2.0
190,0,1.0
191,0,0.0
192,0,0.0
193,0,0.0
194,1,0.0
195,1,0.0
196,1,0.0
197,2,0.0
198,2,1.0
199,5,1.0
200,0,0.0
201,0,0.0
202,1,4.0
203,0,1.0
204,0,1.0
205,0,0.0
206,1,0.0
207,0,2.0
208,0,1.0
209,1,2.0
210,1,2.0
211,1,1.0
212,1,1.0
213,0,1.0
214,0,0.0
215,2,0.0
216,0,0.0
217,0,0.0
218,0,1.0
219,0,0.0
220,0,1.0
221,0,0.0
222,0,0.0
223,0,0.0
224,0,0.0
225,1,1.0
226,1,2.0
227,1,-0.0
228,0,0.0
229,1,1.0
230,0,0.0
231,1,1.0
232,2,1.0
233,0,2.0
234,0,0.0
235,0,0.0
236,0,0.0
237,0,0.0
238,0,1.0
239,0,0.0
240,0,1.0
241,0,1.0
242,1,0.0
243,2,1.0
244,0,0.0
245,0,1.0
246,0,0.0
247,0,0.0
248,0,1.0
249,0,1.0
250,0,1.0
251,3,0.0
252,0,1.0
253,1,0.0
254,0,1.0
255,0,0.0
256,1,0.0
257,2,1.0
258,0,0.0
259,3,1.0
260,0,1.0
261,1,0.0
262,0,0.0
263,1,2.0
264,0,0.0
265,0,0.0
266,1,1.0
267,2,2.0
268,1,1.0
269,1,1.0
270,0,1.0
271,2,5.0
272,0,0.0
273,0,0.0
274,3,3.0
275,0,0.0
276,0,0.0
277,0,0.0
278,0,0.0
279,0,0.0
280,0,0.0
281,0,1.0
282,0,0.0
283,0,0.0
284,0,0.0
285,1,1.0
286,1,1.0
287,0,1.0
288,2,0.0
289,0,0.0
290,2,1.0
291,0,0.0
292,0,1.0
293,2,1.0
294,0,1.0
295,1,1.0
296,1,0.0
297,1,0.0
298,1,0.0
299,0,1.0
300,1,0.0
301,0,0.0
302,1,1.0
303,3,3.0
304,4,1.0
305,6,1.0
306,0,1.0
307,0,1.0
308,0,0.0
309,5,1.0
310,0,1.0
311,1,2.0
312,1,1.0
313,0,0.0
314,1,1.0
315,1,1.0
316,0,0.0
317,0,1.0
318,0,1.0
319,1,1.0
320,0,0.0
321,1,1.0
322,1,1.0
323,1,1.0
324,0,0.0
325,1,0.0
326,2,1.0
327,0,1.0
328,1,1.0
329,0,1.0
330,0,0.0
331,0,0.0
332,0,2.0
333,0,1.0
334,1,0.0
335,1,1.0
336,0,1.0
337,1,3.0
338,2,1.0
339,0,1.0
340,2,1.0
341,0,0.0
342,2,1.0
343,2,1.0
344,0,1.0
345,0,3.0
346,0,3.0
347,4,3.0
348,0,1.0
349,0,1.0
350,0,0.0
351,0,0.0
352,1,1.0
353,2,2.0
354,2,2.0
355,6,1.0
356,0,0.0
357,1,0.0
358,1,0.0
359,1,1.0
360,1,0.0
361,0,0.0
362,0,0.0
363,0,0.0
364,0,1.0
365,0,0.0
366,0,1.0
367,0,1.0
368,0,1.0
369,2,2.0
370,2,1.0
371,0,0.0
372,1,1.0
373,1,1.0
374,1,1.0
375,2,0.0
376,1,2.0
377,0,1.0
378,0,1.0
379,0,0.0
380,0,0.0
381,0,2.0
382,1,1.0
383,1,2.0
384,0,0.0
385,1,1.0
386,1,1.0
387,1,1.0
388,1,1.0
389,1,1.0
390,1,1.0
391,1,1.0
392,0,0.0
393,0,1.0
394,1,0.0
395,2,2.0
396,0,1.0
397,0,2.0
398,0,2.0
399,1,1.0
400,1,1.0
401,2,0.0
402,1,1.0
403,0,0.0
404,0,-0.0
405,0,-0.0
406,1,0.0
407,1,1.0
408,1,2.0
409,1,1.0
410,0,1.0
411,0,0.0
412,2,1.0
413,1,0.0
414,1,1.0
415,0,1.0
416,1,1.0
417,1,0.0
418,0,2.0
419,2,1.0
420,0,0.0
421,0,0.0
422,0,0.0
423,1,1.0
424,1,0.0
425,0,1.0
426,1,2.0
427,1,0.0
428,2,2.0
429,0,0.0
430,2,2.0
431,0,0.0
432,2,2.0
433,2,3.0
434,2,0.0
435,2,1.0
436,2,0.0
437,0,0.0
438,0,1.0
439,0,0.0
440,1,0.0
441,1,2.0
442,1,1.0
443,0,0.0
444,0,0.0
445,1,1.0
446,0,0.0
447,1,0.0
448,1,1.0
449,0,-0.0
450,0,0.0
451,1,1.0
452,0,-0.0
453,0,0.0
454,4,3.0
455,1,0.0
456,0,-0.0
457,1,1.0
458,2,1.0
459,1,1.0
460,2,1.0
461,0,0.0
462,1,0.0
463,5,1.0
464,0,0.0
465,0,0.0
466,0,0.0
467,2,1.0
468,0,1.0
469,0,0.0
470,0,0.0
471,1,1.0
472,1,0.0
473,1,0.0
474,1,0.0
475,1,0.0
476,1,0.0
477,0,1.0
478,0,0.0
479,1,1.0
480,0,0.0
481,3,2.0
482,1,-0.0
483,2,3.0
484,2,-1.0
485,1,1.0
486,1,1.0
487,0,1.0
488,1,1.0
489,0,0.0
490,1,1.0
491,0,0.0
492,0,1.0
493,0,0.0
494,1,0.0
495,0,0.0
496,0,0.0
497,0,0.0
498,0,0.0
499,1,1.0
500,0,0.0
501,0,-0.0
502,0,1.0
503,0,0.0
504,0,1.0
505,0,0.0
506,1,1.0
507,0,0.0
508,0,0.0
509,0,1.0
510,0,0.0
511,0,0.0
512,1,1.0
513,1,1.0
514,1,1.0
515,1,1.0
516,1,1.0
517,0,1.0
518,5,3.0
519,0,1.0
520,1,0.0
521,0,0.0
522,0,1.0
523,0,0.0
524,0,1.0
525,0,0.0
526,0,0.0
527,1,1.0
528,0,0.0
529,0,0.0
530,1,1.0
531,1,1.0
532,2,2.0
533,2,2.0
534,1,3.0
535,1,1.0
536,1,1.0
537,1,0.0
538,1,1.0
539,0,0.0
540,0,0.0
541,0,0.0
542,1,0.0
543,1,0.0
544,0,1.0
545,0,0.0
546,0,0.0
547,1,0.0
548,0,0.0
549,1,1.0
550,1,1.0
551,0,1.0
552,3,1.0
553,1,0.0
554,4,1.0
555,1,0.0
556,0,1.0
557,0,1.0
558,1,0.0
559,1,2.0
560,0,0.0
561,0,0.0
562,0,0.0
563,1,0.0
564,0,0.0
565,2,1.0
566,0,1.0
567,0,0.0
568,0,-0.0
569,1,1.0
570,0,0.0
571,0,0.0
572,0,1.0
573,0,0.0
574,2,1.0
575,0,0.0
576,1,0.0
577,0,1.0
578,0,1.0
579,0,1.0
580,0,0.0
581,0,0.0
582,0,-0.0
583,0,1.0
584,2,1.0
585,1,0.0
586,1,0.0
587,2,3.0
588,0,1.0
589,0,0.0
590,0,-0.0
591,0,1.0
592,0,0.0
593,3,0.0
594,0,0.0
595,0,1.0
596,1,1.0
597,1,0.0
598,0,0.0
599,0,1.0
600,1,1.0
601,5,2.0
602,0,0.0
603,0,1.0
604,4,2.0
605,0,1.0
606,1,1.0
607,0,1.0
608,2,1.0
609,0,1.0
610,2,1.0
611,2,0.0
612,0,0.0
613,2,2.0
614,0,1.0
615,2,2.0
616,0,0.0
617,0,0.0
618,0,0.0
619,0,0.0
620,2,1.0
621,0,0.0
622,1,1.0
623,1,1.0
624,0,0.0
625,4,2.0
626,1,1.0
627,3,1.0
628,2,2.0
629,5,3.0
630,3,2.0
631,3,1.0
632,1,0.0
633,0,1.0
634,2,0.0
635,0,1.0
636,1,1.0
637,1,0.0
638,1,1.0
639,1,0.0
640,0,0.0
641,0,2.0
642,0,0.0
643,2,0.0
644,0,1.0
645,0,0.0
646,3,3.0
647,0,0.0
648,1,1.0
649,0,1.0
650,1,1.0
651,0,1.0
652,0,0.0
653,1,1.0
654,0,0.0
655,0,0.0
656,0,1.0
657,0,3.0
658,0,1.0
659,0,0.0
660,1,1.0
661,0,1.0
662,0,0.0
663,2,1.0
664,0,1.0
665,0,1.0
666,0,1.0
667,0,0.0
668,2,-0.0
669,0,1.0
670,0,-0.0
671,2,1.0
672,1,1.0
673,1,1.0
674,0,0.0
675,0,1.0
676,1,1.0
677,0,0.0
678,1,1.0
679,0,1.0
680,1,0.0
681,1,1.0
682,0,-0.0
683,6,3.0
684,0,0.0
685,2,0.0
686,0,1.0
687,0,0.0
688,0,0.0
689,3,3.0
690,1,1.0
691,0,0.0
692,0,0.0
693,0,0.0
694,2,0.0
695,1,2.0
696,2,1.0
697,0,1.0
698,2,1.0
699,1,1.0
700,1,2.0
701,1,1.0
702,1,2.0
703,2,2.0
704,1,1.0
705,2,2.0
706,0,0.0
707,1,1.0
708,1,1.0
709,1,1.0
710,0,0.0
711,0,0.0
712,1,1.0
713,0,0.0
714,1,0.0
715,0,0.0
716,0,0.0
717,1,1.0
718,1,1.0
719,1,1.0
720,1,1.0
721,1,1.0
722,0,0.0
723,0,0.0
724,1,0.0
725,3,0.0
726,4,2.0
727,0,0.0
728,0,0.0
729,1,1.0
730,1,1.0
731,1,2.0
732,1,0.0
733,1,0.0
734,1,0.0
735,0,0.0
736,1,0.0
737,0,0.0
738,0,1.0
739,0,0.0
740,3,5.0
741,0,0.0
742,1,2.0
743,1,1.0
744,0,0.0
745,1,0.0
746,1,1.0
747,0,1.0
748,1,1.0
749,1,0.0
750,0,2.0
751,0,0.0
752,0,0.0
753,1,1.0
754,0,0.0
755,0,0.0
756,0,0.0
757,2,1.0
758,0,0.0
759,0,1.0
760,0,0.0
761,1,0.0
762,0,0.0
763,0,4.0
764,0,1.0
765,3,4.0
766,1,0.0
767,0,1.0
768,0,0.0
769,0,1.0
770,0,0.0
771,3,1.0
772,0,1.0
773,0,0.0
774,0,2.0
775,0,1.0
776,0,1.0
777,1,1.0
778,0,1.0
779,0,0.0
780,0,0.0
781,0,0.0
782,0,0.0
783,0,1.0
784,2,1.0
785,2,1.0
786,3,2.0
787,1,1.0
788,1,1.0
789,0,0.0
790,2,2.0
791,2,2.0
792,2,2.0
793,2,2.0
794,0,0.0
795,1,1.0
796,0,1.0
797,0,0.0
798,1,1.0
799,0,0.0
800,0,0.0
801,0,0.0
802,0,0.0
803,2,1.0
804,0,0.0
805,0,1.0
806,1,0.0
807,1,1.0
808,2,1.0
809,1,1.0
810,0,1.0
811,1,0.0
812,0,0.0
813,0,1.0
814,0,0.0
815,1,1.0
816,2,2.0
817,1,0.0
818,0,1.0
819,1,0.0
820,1,1.0
821,0,1.0
822,0,0.0
823,1,3.0
824,1,1.0
825,0,0.0
826,0,0.0
827,0,0.0
828,1,1.0
829,1,1.0
830,0,0.0
831,1,1.0
832,1,1.0
833,1,7.0
834,0,0.0
835,0,0.0
836,0,1.0
837,0,1.0
838,0,0.0
839,0,0.0
840,0,3.0
841,0,1.0
842,1,1.0
843,0,1.0
844,0,0.0
845,0,1.0
846,0,0.0
847,0,0.0
848,0,1.0
849,1,1.0
850,1,1.0
851,0,0.0
852,0,0.0
853,0,0.0
854,0,-0.0
855,0,0.0
856,1,1.0
857,0,0.0
858,3,1.0
859,2,1.0
860,0,0.0
861,0,1.0
862,0,1.0
863,1,0.0
864,0,0.0
865,0,0.0
866,0,1.0
867,0,0.0
868,0,1.0
869,0,-0.0
870,2,0.0
871,1,2.0
872,0,1.0
873,0,0.0
874,1,0.0
