file_index,original_value,predict_value
0,3,3.0
1,3,3.0
2,2,3.0
3,2,3.0
4,2,2.0
5,1,2.0
6,1,2.0
7,1,2.0
8,2,2.0
9,2,2.0
10,2,2.0
11,2,3.0
12,2,4.0
13,2,10.0
14,3,6.0
15,2,2.0
16,3,2.0
17,2,3.0
18,2,2.0
19,2,2.0
20,2,2.0
21,3,2.0
22,5,2.0
23,2,3.0
24,3,4.0
25,7,4.0
26,2,3.0
27,1,3.0
28,1,2.0
29,2,4.0
30,2,3.0
31,2,5.0
32,2,3.0
33,2,3.0
34,3,5.0
35,2,2.0
36,2,2.0
37,2,2.0
38,2,3.0
39,2,2.0
40,2,3.0
41,2,2.0
42,2,2.0
43,2,2.0
44,4,5.0
45,2,2.0
46,7,2.0
47,2,2.0
48,3,3.0
49,1,2.0
50,1,2.0
51,2,2.0
52,3,2.0
53,2,2.0
54,2,4.0
55,2,2.0
56,5,6.0
57,2,2.0
58,2,2.0
59,2,2.0
60,3,2.0
61,3,2.0
62,3,2.0
63,3,3.0
64,3,1.0
65,9,2.0
66,3,2.0
67,2,2.0
68,4,3.0
69,2,2.0
70,2,2.0
71,2,2.0
72,0,2.0
73,2,2.0
74,3,2.0
75,4,2.0
76,8,2.0
77,5,3.0
78,2,2.0
79,3,2.0
80,3,2.0
81,3,5.0
82,2,2.0
83,2,3.0
84,3,2.0
85,2,4.0
86,3,2.0
87,3,2.0
88,2,2.0
89,3,3.0
90,2,2.0
91,2,2.0
92,2,3.0
93,2,4.0
94,4,3.0
95,2,2.0
96,2,3.0
97,3,3.0
98,4,4.0
99,4,2.0
100,10,3.0
101,2,2.0
102,2,2.0
103,3,3.0
104,3,2.0
105,0,3.0
106,1,3.0
107,2,2.0
108,3,6.0
109,4,3.0
110,2,3.0
111,4,3.0
112,5,2.0
113,6,3.0
114,2,2.0
115,3,2.0
116,3,4.0
117,2,2.0
118,4,3.0
119,2,6.0
120,5,3.0
121,2,3.0
122,2,2.0
123,2,3.0
124,1,3.0
125,0,3.0
126,1,2.0
127,1,2.0
128,3,2.0
129,2,2.0
130,2,3.0
131,3,3.0
132,0,2.0
133,2,2.0
134,2,3.0
135,7,3.0
136,2,3.0
137,4,3.0
138,2,3.0
139,3,2.0
140,1,2.0
141,1,2.0
142,1,2.0
143,2,2.0
144,2,2.0
145,2,3.0
146,3,3.0
147,2,3.0
148,3,2.0
149,2,4.0
150,6,2.0
151,4,3.0
152,2,2.0
153,2,2.0
154,2,3.0
155,4,2.0
156,5,2.0
157,3,3.0
158,5,3.0
159,2,2.0
160,1,2.0
161,0,2.0
162,2,2.0
163,2,2.0
164,3,5.0
165,2,3.0
166,3,2.0
167,2,2.0
168,2,2.0
169,2,2.0
170,2,2.0
171,0,2.0
172,0,4.0
173,2,2.0
174,3,4.0
175,4,2.0
176,5,3.0
177,2,3.0
178,2,7.0
179,2,2.0
180,2,2.0
181,1,3.0
182,2,2.0
183,0,2.0
184,3,2.0
185,2,2.0
186,2,1.0
187,2,2.0
188,4,2.0
189,2,2.0
190,4,2.0
191,2,2.0
192,2,2.0
193,3,3.0
