file_index,original_value,predict_value
0,0,0.0
1,0,1.0
2,0,0.0
3,0,1.0
4,0,2.0
5,0,2.0
6,1,-0.0
7,0,-0.0
8,0,-0.0
9,0,0.0
10,2,1.0
11,0,1.0
12,1,2.0
13,0,1.0
14,0,1.0
15,2,1.0
16,1,0.0
17,2,1.0
18,4,3.0
19,1,-0.0
20,0,0.0
21,0,0.0
22,0,-0.0
23,0,2.0
24,0,0.0
25,1,1.0
26,0,1.0
27,0,1.0
28,0,0.0
29,0,1.0
30,2,0.0
31,4,8.0
32,0,2.0
33,2,2.0
34,22,7.0
35,0,2.0
36,0,2.0
37,2,2.0
38,1,1.0
39,0,1.0
40,0,2.0
41,1,8.0
42,2,0.0
43,0,0.0
44,0,0.0
45,0,0.0
46,0,-0.0
47,1,1.0
48,1,2.0
49,0,1.0
50,0,0.0
51,1,3.0
52,3,1.0
53,11,6.0
54,6,10.0
55,1,0.0
56,0,2.0
57,1,1.0
58,0,0.0
59,0,0.0
60,0,-0.0
61,0,1.0
62,0,1.0
63,0,-0.0
64,0,0.0
65,1,2.0
66,1,2.0
67,4,2.0
68,0,3.0
69,1,0.0
70,3,1.0
71,0,-1.0
72,1,2.0
73,0,0.0
74,2,1.0
75,0,1.0
76,0,1.0
77,0,1.0
78,0,0.0
79,0,0.0
80,1,0.0
81,0,1.0
82,2,1.0
83,0,3.0
84,1,2.0
85,0,2.0
86,1,2.0
87,0,3.0
88,1,1.0
89,11,10.0
90,0,0.0
91,6,1.0
92,9,3.0
93,0,1.0
94,9,9.0
95,4,10.0
96,0,0.0
97,0,0.0
98,1,1.0
99,0,1.0
100,1,1.0
101,3,6.0
102,0,1.0
103,0,3.0
104,1,4.0
105,0,0.0
106,1,1.0
107,0,1.0
108,4,1.0
109,8,9.0
110,4,0.0
111,1,1.0
112,3,2.0
113,4,2.0
114,0,-0.0
115,7,5.0
116,1,0.0
117,0,0.0
118,2,1.0
119,0,0.0
120,1,1.0
121,0,-0.0
122,1,0.0
123,1,0.0
124,0,1.0
125,0,-0.0
126,2,2.0
127,1,0.0
128,6,5.0
129,0,-0.0
130,0,1.0
131,6,0.0
132,0,1.0
133,0,0.0
134,0,0.0
135,0,15.0
136,0,0.0
137,1,1.0
138,1,2.0
139,0,1.0
140,0,1.0
141,1,1.0
142,1,0.0
143,1,1.0
144,0,1.0
145,2,1.0
146,7,-0.0
147,0,1.0
148,2,2.0
149,12,2.0
150,0,1.0
151,0,0.0
152,1,1.0
153,0,1.0
154,0,3.0
155,2,6.0
156,1,2.0
157,0,1.0
158,4,1.0
159,3,-0.0
160,2,1.0
161,0,0.0
162,2,1.0
163,1,1.0
164,2,1.0
165,14,9.0
166,2,0.0
167,1,1.0
168,0,0.0
169,0,1.0
170,0,0.0
171,0,0.0
172,0,1.0
173,0,1.0
174,2,-1.0
175,2,2.0
176,1,0.0
177,0,1.0
178,0,1.0
179,1,1.0
180,0,1.0
181,2,12.0
182,0,0.0
183,0,0.0
184,2,2.0
185,2,1.0
