file_index,original_value,predict_value
0,1,1.0
1,1,1.0
2,1,1.0
3,1,1.0
4,1,2.0
5,1,2.0
6,4,2.0
7,0,1.0
8,0,2.0
9,1,2.0
10,1,1.0
11,1,2.0
12,1,1.0
13,0,0.0
14,1,1.0
15,1,1.0
16,2,2.0
17,2,2.0
18,0,1.0
19,0,0.0
20,2,0.0
21,1,1.0
22,0,8.0
23,1,2.0
24,9,13.0
25,2,0.0
26,4,3.0
27,0,2.0
28,1,3.0
29,0,0.0
30,0,0.0
31,0,2.0
32,0,0.0
33,0,2.0
34,0,0.0
35,0,1.0
36,0,0.0
37,1,0.0
38,1,0.0
39,2,0.0
40,1,0.0
41,1,2.0
42,2,5.0
43,1,0.0
44,1,1.0
45,1,0.0
46,1,1.0
47,1,1.0
48,1,1.0
49,2,1.0
50,1,2.0
51,1,1.0
52,1,1.0
53,3,1.0
54,1,-0.0
55,2,0.0
56,1,2.0
57,1,1.0
58,1,1.0
59,1,1.0
60,0,0.0
61,1,1.0
62,0,1.0
63,0,1.0
64,1,1.0
65,1,1.0
66,0,1.0
67,5,1.0
68,0,0.0
69,0,1.0
70,1,2.0
71,1,1.0
72,0,1.0
73,0,1.0
74,0,0.0
75,0,8.0
76,2,1.0
77,0,0.0
78,1,-0.0
79,2,3.0
80,1,1.0
81,0,0.0
82,1,1.0
83,1,0.0
84,0,0.0
85,0,1.0
86,0,0.0
87,1,1.0
88,1,0.0
89,1,1.0
90,3,5.0
91,1,1.0
92,2,1.0
93,1,1.0
94,1,1.0
95,1,2.0
96,2,2.0
97,1,2.0
98,1,1.0
99,2,2.0
100,1,2.0
101,13,0.0
102,0,1.0
103,0,0.0
104,0,1.0
105,0,1.0
106,0,1.0
107,0,0.0
108,4,1.0
109,0,1.0
110,2,2.0
111,0,1.0
112,2,1.0
113,1,2.0
114,0,1.0
115,1,1.0
116,14,1.0
117,0,0.0
118,3,2.0
119,1,0.0
120,2,1.0
121,0,0.0
122,1,0.0
123,0,1.0
124,0,2.0
125,0,2.0
126,0,0.0
127,1,1.0
128,0,1.0
129,4,0.0
130,0,1.0
131,1,1.0
132,1,0.0
133,3,2.0
134,1,1.0
135,2,1.0
136,2,0.0
137,2,0.0
138,1,0.0
139,1,2.0
140,1,1.0
141,1,1.0
142,2,1.0
143,1,1.0
144,1,1.0
145,1,2.0
146,1,2.0
147,1,1.0
148,5,1.0
149,0,2.0
150,0,0.0
151,0,0.0
152,1,1.0
153,0,0.0
154,0,0.0
155,1,2.0
156,2,2.0
157,1,-0.0
158,19,9.0
159,3,0.0
160,0,1.0
161,1,1.0
162,1,1.0
163,1,1.0
164,0,1.0
165,0,0.0
166,0,1.0
167,0,0.0
168,1,1.0
169,1,0.0
170,0,0.0
171,0,0.0
172,1,2.0
173,1,0.0
174,1,0.0
175,1,4.0
176,1,1.0
177,0,0.0
178,1,1.0
179,8,2.0
180,1,1.0
181,1,1.0
182,1,1.0
183,2,3.0
184,1,1.0
185,1,3.0
186,5,2.0
187,1,1.0
188,4,1.0
189,2,1.0
190,1,1.0
191,1,3.0
192,0,0.0
193,0,0.0
194,1,1.0
195,1,1.0
196,0,0.0
197,0,1.0
198,0,1.0
199,1,0.0
200,0,1.0
201,0,1.0
202,2,1.0
203,0,0.0
204,2,-0.0
205,1,5.0
206,0,1.0
207,1,1.0
208,0,1.0
209,0,1.0
210,0,1.0
211,0,0.0
212,0,0.0
213,0,1.0
214,0,0.0
215,1,2.0
216,1,1.0
217,1,3.0
218,1,2.0
219,2,2.0
220,1,0.0
221,1,3.0
222,6,3.0
223,1,1.0
224,1,1.0
225,1,3.0
226,1,1.0
227,1,1.0
228,2,1.0
229,1,1.0
230,4,1.0
231,0,1.0
232,0,1.0
233,1,0.0
234,1,1.0
235,0,0.0
236,1,1.0
237,1,0.0
238,0,1.0
239,1,0.0
240,2,6.0
241,1,1.0
242,1,1.0
243,1,2.0
