file_index,original_value,predict_value
0,0,1.0
1,5,1.0
2,2,5.0
3,0,11.0
4,1,1.0
5,2,1.0
6,1,1.0
7,4,1.0
8,0,2.0
9,0,3.0
10,5,5.0
11,0,1.0
12,5,2.0
13,2,1.0
14,0,2.0
15,2,3.0
16,6,1.0
17,3,2.0
18,4,4.0
19,3,2.0
20,1,1.0
21,1,1.0
22,0,1.0
23,0,2.0
24,0,1.0
25,0,1.0
26,0,1.0
27,10,6.0
28,0,2.0
29,0,1.0
30,2,1.0
31,3,1.0
32,1,1.0
33,0,0.0
34,1,1.0
35,1,1.0
36,0,1.0
37,3,6.0
38,2,3.0
39,2,0.0
40,5,3.0
41,2,3.0
42,1,4.0
43,0,2.0
44,1,2.0
45,6,3.0
46,1,2.0
47,2,0.0
48,5,2.0
49,3,1.0
50,4,1.0
51,1,6.0
52,0,1.0
53,0,2.0
54,0,1.0
55,0,3.0
56,0,1.0
57,2,1.0
58,0,3.0
59,0,0.0
60,5,5.0
61,2,3.0
62,0,1.0
63,3,2.0
64,0,1.0
65,0,1.0
66,1,14.0
67,1,3.0
68,1,1.0
69,1,1.0
70,1,1.0
71,0,7.0
72,2,2.0
73,0,1.0
74,1,1.0
75,1,1.0
76,2,3.0
77,7,3.0
78,4,1.0
79,1,2.0
80,1,1.0
81,5,3.0
82,4,3.0
83,0,1.0
84,1,2.0
85,2,2.0
86,0,1.0
87,1,4.0
88,0,1.0
89,0,1.0
90,30,3.0
91,0,2.0
92,5,4.0
93,1,1.0
94,0,1.0
95,1,2.0
96,7,4.0
97,1,1.0
98,0,1.0
99,0,1.0
100,0,1.0
101,4,1.0
102,2,5.0
103,2,1.0
104,2,2.0
105,0,1.0
106,2,2.0
107,0,2.0
108,1,1.0
109,5,1.0
110,1,1.0
111,0,2.0
112,4,2.0
113,1,2.0
114,2,2.0
115,6,1.0
116,0,1.0
117,0,0.0
118,0,1.0
119,0,0.0
120,0,1.0
121,0,1.0
122,1,1.0
123,0,1.0
124,0,1.0
125,1,4.0
126,0,0.0
127,2,4.0
128,9,6.0
129,2,0.0
130,0,1.0
131,0,4.0
132,0,0.0
133,4,1.0
134,0,1.0
135,4,2.0
136,1,6.0
137,0,1.0
138,0,0.0
139,5,3.0
140,0,1.0
141,1,1.0
142,5,2.0
143,0,1.0
144,5,2.0
145,3,7.0
146,2,2.0
147,1,0.0
148,1,1.0
149,1,1.0
150,3,3.0
151,0,1.0
152,5,0.0
153,3,0.0
154,5,3.0
155,6,3.0
156,1,1.0
157,0,1.0
158,0,1.0
159,0,1.0
160,7,7.0
161,0,1.0
162,0,1.0
163,0,3.0
164,5,1.0
165,0,3.0
166,1,1.0
167,1,1.0
168,7,3.0
169,3,0.0
170,0,0.0
171,0,0.0
172,1,0.0
173,3,3.0
174,4,3.0
175,2,1.0
176,3,1.0
177,2,0.0
178,1,4.0
179,0,2.0
180,1,1.0
181,0,1.0
182,4,8.0
183,0,1.0
184,0,3.0
185,2,2.0
186,0,0.0
187,0,1.0
188,0,2.0
189,1,1.0
190,0,2.0
191,0,1.0
192,0,4.0
193,1,1.0
194,0,3.0
195,0,1.0
196,1,1.0
197,0,1.0
198,1,1.0
199,7,1.0
200,2,1.0
201,2,1.0
202,0,1.0
203,1,3.0
204,2,1.0
205,1,2.0
206,0,1.0
207,2,2.0
208,4,6.0
209,6,1.0
210,4,4.0
211,5,2.0
212,0,2.0
213,10,3.0
214,1,1.0
215,2,1.0
216,0,2.0
217,0,3.0
218,1,1.0
219,0,1.0
220,0,1.0
221,0,-0.0
222,1,1.0
223,2,4.0
224,0,1.0
225,1,1.0
226,2,4.0
227,0,1.0
228,0,3.0
229,5,3.0
230,9,4.0
231,1,1.0
232,3,15.0
233,0,1.0
234,0,1.0
235,4,3.0
236,0,2.0
237,1,4.0
238,2,1.0
239,2,1.0
240,1,0.0
241,6,1.0
242,3,1.0
243,2,2.0
244,4,4.0
245,1,1.0
246,2,1.0
247,1,1.0
248,0,1.0
249,0,1.0
250,1,1.0
251,2,4.0
252,0,1.0
253,3,3.0
254,0,1.0
255,4,10.0
256,0,1.0
257,17,4.0
258,0,1.0
259,2,4.0
260,0,1.0
261,2,1.0
262,1,2.0
263,0,1.0
264,0,2.0
265,3,1.0
266,1,1.0
267,4,3.0
268,2,1.0
269,0,1.0
270,5,6.0
271,12,-0.0
272,4,3.0
273,0,0.0
274,1,1.0
275,1,1.0
276,5,1.0
277,3,1.0
278,2,5.0
279,1,2.0
280,1,1.0
281,1,1.0
282,3,1.0
283,0,0.0
284,0,1.0
285,0,1.0
286,3,1.0
287,0,3.0
288,11,6.0
289,0,2.0
290,2,1.0
291,0,1.0
292,2,1.0
293,0,2.0
294,0,1.0
295,0,1.0
296,2,-0.0
297,0,2.0
298,1,1.0
299,4,9.0
300,0,0.0
301,3,2.0
302,1,2.0
303,0,0.0
304,5,0.0
305,3,1.0
306,1,3.0
307,3,2.0
308,0,1.0
309,0,1.0
310,4,5.0
311,2,4.0
312,0,2.0
313,2,1.0
314,3,2.0
315,0,1.0
316,2,2.0
317,0,3.0
318,23,2.0
319,0,5.0
320,0,1.0
321,6,4.0
322,4,2.0
323,5,6.0
324,3,3.0
325,0,1.0
326,1,2.0
327,1,1.0
328,0,2.0
329,0,0.0
