file_index,original_value,predict_value
0,2,2.0
1,2,2.0
2,2,2.0
3,2,2.0
4,3,1.0
5,2,2.0
6,2,2.0
7,2,2.0
8,2,2.0
9,2,2.0
10,2,2.0
11,2,2.0
12,2,2.0
13,1,1.0
14,2,2.0
15,4,1.0
16,0,0.0
17,1,1.0
18,2,1.0
19,1,7.0
20,0,0.0
21,0,0.0
22,5,3.0
23,4,3.0
24,6,2.0
25,0,1.0
26,0,0.0
27,0,1.0
28,0,2.0
29,1,1.0
30,0,0.0
31,0,0.0
32,0,-0.0
33,0,0.0
34,0,1.0
35,1,0.0
36,0,1.0
37,0,0.0
38,2,1.0
39,2,2.0
40,2,1.0
41,2,2.0
42,4,3.0
43,2,1.0
44,2,2.0
45,2,2.0
46,2,3.0
47,2,2.0
48,2,1.0
49,1,2.0
50,2,2.0
51,2,2.0
52,2,2.0
53,2,2.0
54,7,-1.0
55,2,2.0
56,1,1.0
57,2,1.0
58,0,0.0
59,0,0.0
60,1,1.0
61,1,2.0
62,0,3.0
63,0,1.0
64,1,2.0
65,0,1.0
66,1,1.0
67,0,-0.0
68,0,0.0
69,0,1.0
70,0,1.0
71,0,0.0
72,0,1.0
73,1,1.0
74,0,0.0
75,0,4.0
76,2,1.0
77,2,2.0
78,1,0.0
79,2,2.0
80,2,2.0
81,2,1.0
82,2,2.0
83,2,1.0
84,2,2.0
85,2,2.0
86,2,2.0
87,2,2.0
88,2,1.0
89,2,2.0
90,2,2.0
91,2,1.0
92,3,2.0
93,3,3.0
94,1,1.0
95,2,1.0
96,1,1.0
97,0,1.0
98,2,1.0
99,0,1.0
100,0,0.0
101,1,0.0
102,1,1.0
103,2,1.0
104,0,0.0
105,0,0.0
106,0,2.0
107,0,0.0
108,0,1.0
109,0,0.0
110,0,0.0
111,1,1.0
112,1,1.0
113,0,1.0
114,2,2.0
115,1,1.0
116,2,2.0
117,2,2.0
118,2,2.0
119,2,2.0
120,2,2.0
121,2,2.0
122,2,2.0
123,2,1.0
124,2,2.0
125,0,1.0
126,2,2.0
127,2,2.0
128,3,2.0
129,2,3.0
130,0,-0.0
131,2,2.0
132,1,2.0
133,0,1.0
134,0,0.0
135,0,1.0
136,0,0.0
137,1,1.0
138,0,-0.0
139,0,2.0
140,1,0.0
141,2,1.0
142,11,5.0
143,0,1.0
144,1,1.0
145,1,1.0
146,0,2.0
147,0,1.0
148,0,0.0
149,0,2.0
150,0,1.0
151,0,2.0
152,2,2.0
153,1,1.0
154,3,3.0
155,2,2.0
156,2,2.0
157,2,2.0
158,3,-0.0
159,5,2.0
160,2,2.0
161,2,2.0
162,2,2.0
163,1,1.0
164,2,1.0
165,2,1.0
166,0,-0.0
167,0,0.0
168,0,0.0
169,0,1.0
170,1,2.0
171,4,1.0
172,0,2.0
173,0,1.0
174,0,2.0
175,0,0.0
176,1,0.0
