0.6956521739130435,0.75,0.5454545454545454,0.631578947368421,0.6818181818181818
0.6956521739130435,0.375,0.6,0.4615384615384615,0.5131578947368421
0.5652173913043478,0.375,0.375,0.375,0.504201680672269
0.6521739130434783,0.625,0.5,0.5555555555555556,0.6451612903225806
0.5652173913043478,0.25,0.3333333333333333,0.28571428571428575,0.38596491228070173
0.6521739130434783,0.5,0.5,0.5,0.5945945945945945
0.6521739130434783,0.375,0.5,0.42857142857142855,0.5106382978723405
0.9565217391304348,0.875,1.0,0.9333333333333333,0.7664233576642336
0.6956521739130435,0.42857142857142855,0.5,0.4615384615384615,0.5611510791366906
0.6818181818181818,0.5714285714285714,0.5,0.5333333333333333,0.6423357664233577
