file_index,original_value,predict_value
0,3,1.0
1,1,0.0
2,2,1.0
3,3,1.0
4,0,1.0
5,0,1.0
6,1,1.0
7,5,5.0
8,0,1.0
9,2,0.0
10,1,0.0
11,1,1.0
12,2,1.0
13,0,-0.0
14,0,-0.0
15,0,1.0
16,1,0.0
17,2,1.0
18,1,1.0
19,5,6.0
20,4,8.0
21,3,3.0
22,2,2.0
23,0,1.0
24,3,1.0
25,0,-0.0
26,1,1.0
27,8,-0.0
28,1,1.0
29,0,1.0
30,0,1.0
31,2,1.0
32,1,10.0
33,0,-0.0
34,0,1.0
35,2,0.0
36,2,1.0
37,1,1.0
38,1,0.0
39,0,1.0
40,0,1.0
41,11,19.0
42,0,1.0
43,4,24.0
44,2,1.0
45,4,-0.0
46,2,3.0
47,2,0.0
48,7,11.0
49,3,1.0
50,0,1.0
51,0,1.0
52,0,0.0
53,3,0.0
54,1,1.0
55,2,0.0
56,1,1.0
57,1,1.0
58,1,-0.0
59,0,2.0
60,0,3.0
61,0,1.0
62,0,3.0
63,1,0.0
64,0,1.0
65,0,-0.0
66,1,1.0
67,8,14.0
68,0,0.0
69,3,1.0
70,11,14.0
71,4,2.0
72,4,1.0
73,0,0.0
74,0,1.0
75,0,30.0
76,0,0.0
77,2,5.0
78,0,1.0
79,0,0.0
80,0,1.0
81,1,3.0
82,1,1.0
83,1,-0.0
84,1,-0.0
85,0,1.0
86,2,0.0
87,3,-0.0
88,0,1.0
89,0,7.0
90,0,0.0
91,0,2.0
92,0,1.0
93,0,0.0
94,0,2.0
95,0,1.0
96,3,1.0
97,0,2.0
98,2,1.0
99,6,1.0
100,6,4.0
101,0,2.0
102,1,1.0
103,0,1.0
104,2,1.0
105,0,1.0
106,1,1.0
107,2,1.0
108,4,1.0
109,1,2.0
110,2,1.0
111,0,1.0
112,0,1.0
113,1,1.0
114,3,8.0
115,8,15.0
116,11,9.0
117,1,1.0
118,3,2.0
119,0,1.0
120,0,1.0
121,1,1.0
122,1,1.0
123,4,2.0
124,0,1.0
125,2,3.0
126,0,0.0
127,1,1.0
128,0,1.0
129,1,0.0
130,2,2.0
131,1,1.0
132,1,2.0
133,0,0.0
134,0,1.0
135,1,1.0
136,1,5.0
137,5,13.0
138,3,1.0
139,1,1.0
140,11,15.0
141,1,1.0
142,2,1.0
143,2,1.0
144,1,1.0
145,1,1.0
146,0,1.0
147,1,4.0
148,3,2.0
149,2,1.0
150,0,11.0
151,5,7.0
152,1,0.0
153,0,1.0
154,4,-0.0
155,1,1.0
156,0,0.0
157,4,16.0
158,0,1.0
159,2,1.0
160,0,1.0
161,0,27.0
162,7,-0.0
163,3,-0.0
164,0,1.0
165,2,2.0
166,0,1.0
167,0,1.0
168,0,1.0
169,1,3.0
170,0,0.0
171,1,3.0
172,1,2.0
173,0,3.0
174,1,1.0
175,3,7.0
176,2,1.0
177,1,1.0
178,2,1.0
179,1,0.0
180,11,6.0
181,47,5.0
182,11,10.0
183,0,0.0
184,1,1.0
185,0,0.0
186,0,1.0
187,2,0.0
188,1,23.0
189,0,1.0
190,0,1.0
191,0,1.0
192,2,1.0
193,0,1.0
194,0,2.0
195,0,1.0
196,2,5.0
197,2,1.0
198,2,-0.0
199,0,1.0
200,1,1.0
201,0,5.0
202,0,0.0
203,1,6.0
204,2,2.0
205,3,8.0
206,2,5.0
207,1,1.0
208,0,1.0
209,2,3.0
210,3,0.0
211,4,82.0
212,2,1.0
213,1,1.0
214,0,1.0
215,0,1.0
216,0,1.0
217,0,-0.0
218,0,1.0
219,0,1.0
220,1,1.0
221,1,1.0
222,0,1.0
223,0,1.0
224,0,1.0
225,2,1.0
226,1,9.0
227,1,1.0
228,3,1.0
229,1,-0.0
230,0,1.0
231,0,1.0
232,1,6.0
233,1,1.0
