file_index,original_value,predict_value
0,3,0.0
1,1,1.0
2,1,0.0
3,1,1.0
4,2,1.0
5,1,1.0
6,1,0.0
7,2,1.0
8,1,0.0
9,1,0.0
10,2,1.0
11,1,0.0
12,2,1.0
13,1,0.0
14,0,1.0
15,0,1.0
16,0,1.0
17,0,1.0
18,0,1.0
19,0,0.0
20,1,1.0
21,1,1.0
22,0,0.0
23,1,1.0
24,16,15.0
25,2,1.0
26,2,1.0
27,0,0.0
28,1,0.0
29,1,1.0
30,0,0.0
31,0,1.0
32,1,2.0
33,0,1.0
34,2,1.0
35,1,2.0
36,4,0.0
37,1,1.0
38,2,1.0
39,3,1.0
40,1,1.0
41,1,1.0
42,1,5.0
43,1,0.0
44,1,0.0
45,2,2.0
46,1,1.0
47,1,1.0
48,0,1.0
49,2,0.0
50,1,0.0
51,1,1.0
52,4,11.0
53,1,0.0
54,6,-0.0
55,1,0.0
56,5,2.0
57,0,1.0
58,0,-0.0
59,1,1.0
60,1,0.0
61,0,-0.0
62,0,0.0
63,0,-0.0
64,1,-0.0
65,0,0.0
66,2,1.0
67,1,1.0
68,1,1.0
69,1,10.0
70,3,1.0
71,14,6.0
72,2,1.0
73,4,1.0
74,2,0.0
75,0,1.0
76,1,0.0
77,0,0.0
78,0,-0.0
79,0,-1.0
80,1,2.0
81,0,1.0
82,0,1.0
83,3,1.0
84,0,0.0
85,0,-0.0
86,1,1.0
87,1,1.0
88,1,1.0
89,1,1.0
90,2,1.0
91,1,1.0
92,1,1.0
93,1,1.0
94,1,1.0
95,1,1.0
96,2,1.0
97,2,1.0
98,0,1.0
99,1,1.0
100,1,1.0
101,5,1.0
102,1,1.0
103,0,1.0
104,1,1.0
105,1,1.0
106,0,1.0
107,4,1.0
108,0,1.0
109,1,1.0
110,0,1.0
111,3,7.0
112,0,1.0
113,2,8.0
114,1,1.0
115,1,8.0
116,3,1.0
117,0,1.0
118,1,1.0
119,1,1.0
120,0,1.0
121,0,1.0
122,1,1.0
123,0,1.0
124,0,1.0
125,0,1.0
126,0,1.0
127,1,1.0
128,1,1.0
129,1,1.0
130,1,1.0
131,1,1.0
132,0,1.0
133,1,0.0
134,1,1.0
135,1,1.0
136,1,0.0
137,1,0.0
138,1,0.0
139,1,0.0
140,0,1.0
141,1,0.0
142,1,2.0
143,0,0.0
144,2,2.0
145,1,0.0
146,1,0.0
147,0,1.0
148,0,3.0
149,0,0.0
150,0,0.0
151,0,0.0
152,2,1.0
153,0,0.0
154,0,1.0
155,0,0.0
156,0,1.0
157,0,1.0
158,2,1.0
159,2,0.0
160,1,2.0
161,0,1.0
162,14,11.0
163,0,1.0
164,0,2.0
165,1,0.0
