file_index,original_value,predict_value
0,2,1.0
1,1,1.0
2,1,1.0
3,1,4.0
4,1,1.0
5,2,2.0
6,1,0.0
7,1,0.0
8,0,3.0
9,1,1.0
10,2,3.0
11,3,6.0
12,0,0.0
13,0,1.0
14,0,1.0
15,1,3.0
16,0,1.0
17,1,0.0
18,0,1.0
19,0,1.0
20,0,1.0
21,0,1.0
22,0,0.0
23,0,1.0
24,0,1.0
25,1,1.0
26,3,1.0
27,0,0.0
28,2,1.0
29,9,18.0
30,0,1.0
31,0,1.0
32,1,1.0
33,2,2.0
34,0,2.0
35,1,1.0
36,1,1.0
37,0,1.0
38,0,1.0
39,1,2.0
40,0,0.0
41,0,1.0
42,0,1.0
43,1,-0.0
44,0,1.0
45,1,3.0
46,1,3.0
47,1,3.0
48,0,1.0
49,1,1.0
50,0,3.0
51,1,1.0
52,0,1.0
53,0,1.0
54,1,2.0
55,0,1.0
56,0,1.0
57,1,1.0
58,0,5.0
59,1,1.0
60,0,1.0
61,0,1.0
62,0,1.0
63,0,1.0
64,1,0.0
65,0,1.0
66,1,1.0
67,0,0.0
68,1,1.0
69,1,1.0
70,1,1.0
71,4,15.0
72,0,1.0
73,0,1.0
74,0,0.0
75,0,1.0
76,0,-0.0
77,0,1.0
78,0,1.0
79,2,1.0
80,2,1.0
81,2,1.0
82,2,1.0
83,0,1.0
84,3,9.0
85,2,10.0
86,0,1.0
87,0,1.0
88,0,1.0
89,1,4.0
90,2,1.0
91,2,14.0
92,0,1.0
93,0,1.0
94,1,1.0
95,0,1.0
96,0,0.0
97,0,0.0
98,0,1.0
99,0,0.0
100,0,1.0
101,4,12.0
102,1,1.0
103,4,4.0
104,0,0.0
105,0,0.0
106,0,0.0
107,1,1.0
108,0,1.0
109,0,0.0
110,0,1.0
111,1,1.0
112,1,1.0
113,0,16.0
114,0,1.0
115,0,5.0
116,3,15.0
117,1,2.0
118,1,0.0
119,0,1.0
120,0,1.0
121,1,1.0
122,0,1.0
123,5,18.0
124,0,1.0
125,0,2.0
126,1,1.0
127,0,1.0
128,0,1.0
129,0,1.0
130,1,15.0
131,1,2.0
132,0,1.0
133,0,1.0
134,0,2.0
135,0,1.0
136,0,1.0
137,0,1.0
138,0,1.0
139,1,1.0
140,0,1.0
141,0,1.0
142,0,1.0
143,0,1.0
144,0,1.0
145,0,2.0
146,0,0.0
147,0,1.0
148,0,1.0
149,2,1.0
150,0,1.0
151,0,0.0
152,0,1.0
153,1,1.0
154,0,1.0
155,0,1.0
156,0,1.0
157,0,1.0
158,0,2.0
159,2,2.0
160,1,1.0
161,1,1.0
162,1,3.0
163,0,1.0
164,0,1.0
165,0,0.0
166,1,1.0
167,0,1.0
168,1,3.0
169,0,1.0
170,0,0.0
171,0,1.0
172,2,1.0
173,0,1.0
174,2,1.0
175,0,0.0
176,0,1.0
177,0,1.0
178,2,3.0
179,2,3.0
180,2,3.0
181,2,3.0
182,2,3.0
183,1,2.0
184,1,4.0
185,0,1.0
186,1,1.0
187,0,1.0
188,0,1.0
189,0,1.0
190,0,2.0
191,0,1.0
192,0,1.0
193,0,0.0
194,0,0.0
195,0,0.0
196,2,0.0
197,4,11.0
198,1,0.0
199,1,0.0
200,1,0.0
201,3,1.0
202,2,2.0
203,1,1.0
204,0,1.0
205,1,1.0
206,0,1.0
207,0,0.0
208,0,1.0
209,0,1.0
210,0,4.0
211,1,-0.0
212,1,1.0
213,1,1.0
214,1,1.0
215,1,1.0
216,1,1.0
217,1,1.0
218,0,9.0
219,4,0.0
220,1,3.0
221,1,1.0
222,0,1.0
223,1,1.0
224,0,3.0
225,3,22.0
226,1,1.0
227,0,1.0
228,1,2.0
229,1,20.0
230,0,1.0
231,0,1.0
232,0,1.0
233,0,0.0
234,0,1.0
235,0,1.0
236,0,1.0
237,1,1.0
238,0,1.0
239,0,0.0
240,2,12.0
241,1,1.0
242,0,1.0
243,0,1.0
244,0,1.0
245,0,1.0
246,0,1.0
247,0,1.0
248,1,1.0
249,0,1.0
250,0,2.0
251,0,2.0
252,0,2.0
253,0,1.0
254,1,1.0
255,0,1.0
256,0,1.0
257,1,12.0
258,0,2.0
259,0,1.0
260,3,1.0
261,1,4.0
262,0,1.0
263,1,8.0
264,1,1.0
265,0,0.0
266,0,1.0
267,2,1.0
268,2,1.0
269,2,22.0
270,2,2.0
271,1,1.0
272,2,2.0
273,1,2.0
274,1,1.0
275,0,1.0
276,0,0.0
277,0,0.0
278,0,1.0
279,0,1.0
280,0,2.0
281,0,1.0
282,1,1.0
283,1,1.0
284,2,5.0
285,0,1.0
286,0,1.0
287,3,1.0
288,3,15.0
289,2,1.0
290,4,2.0
291,0,1.0
292,2,1.0
293,1,1.0
294,0,0.0
295,0,1.0
296,2,16.0
297,1,2.0
298,1,1.0
299,0,6.0
300,0,1.0
301,1,1.0
302,2,1.0
303,0,1.0
304,0,2.0
305,0,1.0
306,0,1.0
307,0,4.0
