file_index,original_value,predict_value
0,2,-0.0
1,0,10.0
2,8,31.0
3,2,1.0
4,0,1.0
5,1,1.0
6,0,3.0
7,2,5.0
8,0,1.0
9,0,4.0
10,3,3.0
11,8,2.0
12,2,5.0
13,0,1.0
14,0,1.0
15,0,1.0
16,0,1.0
17,0,1.0
18,0,0.0
19,0,37.0
20,0,2.0
21,0,2.0
22,0,1.0
23,0,4.0
24,0,1.0
25,0,1.0
26,1,1.0
27,1,1.0
28,23,1.0
29,0,1.0
30,6,3.0
31,0,1.0
32,0,1.0
33,1,1.0
34,4,2.0
35,16,6.0
36,1,1.0
37,0,2.0
38,0,1.0
39,1,1.0
40,0,1.0
41,0,1.0
42,0,1.0
43,0,1.0
44,0,1.0
45,0,1.0
46,0,1.0
47,0,10.0
48,0,10.0
49,0,1.0
50,0,1.0
51,0,1.0
52,0,1.0
53,1,5.0
54,0,1.0
55,4,9.0
56,0,1.0
57,4,21.0
58,0,1.0
59,0,2.0
60,1,1.0
61,4,1.0
62,0,1.0
63,2,1.0
64,0,1.0
65,2,29.0
66,5,29.0
67,0,1.0
68,0,2.0
69,0,1.0
70,0,1.0
71,0,1.0
72,0,1.0
73,0,1.0
74,0,1.0
75,0,2.0
76,0,1.0
77,0,1.0
78,4,6.0
79,0,1.0
80,6,8.0
81,0,5.0
82,1,5.0
83,1,14.0
84,1,2.0
85,0,1.0
86,0,1.0
87,0,1.0
88,0,1.0
89,1,1.0
90,9,16.0
91,18,21.0
92,0,1.0
93,2,1.0
94,0,1.0
95,0,2.0
96,0,1.0
97,1,1.0
98,0,1.0
99,0,2.0
100,0,1.0
101,0,1.0
102,0,1.0
103,0,1.0
104,0,2.0
105,1,9.0
106,1,1.0
107,1,4.0
108,1,1.0
109,0,1.0
110,2,1.0
111,0,1.0
112,7,16.0
113,3,1.0
114,4,1.0
115,5,1.0
116,2,1.0
117,0,1.0
118,0,1.0
119,0,1.0
120,0,1.0
121,0,1.0
122,0,1.0
123,0,30.0
124,0,1.0
125,0,1.0
126,0,1.0
127,0,1.0
128,0,16.0
129,0,1.0
130,0,1.0
131,0,1.0
132,2,1.0
133,0,9.0
134,5,18.0
135,0,2.0
136,2,4.0
137,4,3.0
138,4,1.0
139,5,5.0
140,45,14.0
141,1,1.0
142,1,1.0
143,2,3.0
144,1,2.0
145,2,3.0
146,0,2.0
147,0,3.0
148,0,8.0
149,2,9.0
150,1,1.0
151,1,15.0
152,0,14.0
153,0,1.0
154,0,1.0
155,0,1.0
156,1,3.0
157,4,0.0
158,1,1.0
159,0,1.0
160,0,-1.0
161,0,1.0
162,0,1.0
163,8,9.0
164,0,2.0
165,0,2.0
166,1,1.0
167,0,2.0
168,0,-0.0
169,0,2.0
170,0,-0.0
171,0,0.0
172,0,0.0
173,0,46.0
174,0,27.0
175,0,1.0
176,0,-0.0
177,0,1.0
178,0,1.0
179,0,1.0
180,0,1.0
181,0,0.0
182,5,47.0
183,1,0.0
184,1,8.0
185,1,1.0
186,3,1.0
187,0,0.0
188,0,1.0
189,0,0.0
190,0,0.0
191,0,2.0
192,4,10.0
193,6,10.0
194,0,0.0
195,6,3.0
196,0,1.0
197,0,0.0
198,0,0.0
199,0,0.0
200,0,1.0
201,0,0.0
202,0,0.0
203,0,1.0
204,0,0.0
205,0,0.0
206,0,0.0
207,0,0.0
208,5,3.0
209,25,1.0
210,0,1.0
211,3,3.0
212,1,2.0
213,3,2.0
214,2,2.0
215,0,1.0
216,0,1.0
217,2,2.0
218,3,2.0
219,9,7.0
220,0,3.0
221,5,2.0
222,2,2.0
223,3,1.0
224,0,2.0
225,0,1.0
226,0,1.0
227,0,2.0
228,0,2.0
229,0,2.0
230,0,1.0
231,0,2.0
232,0,1.0
233,0,1.0
234,0,1.0
235,0,1.0
236,1,2.0
237,0,2.0
238,3,12.0
239,0,2.0
240,0,1.0
241,17,18.0
242,1,2.0
243,0,1.0
244,1,18.0
245,0,10.0
246,0,18.0
247,0,0.0
248,0,2.0
249,0,1.0
250,0,1.0
251,0,1.0
252,0,1.0
253,0,1.0
254,0,35.0
255,0,1.0
256,0,1.0
257,0,1.0
258,0,1.0
259,0,2.0
