file_index,original_value,predict_value
0,0,1.0
1,0,1.0
2,0,1.0
3,0,1.0
4,0,1.0
5,0,1.0
6,3,3.0
7,2,1.0
8,2,1.0
9,0,1.0
10,0,1.0
11,0,1.0
12,0,1.0
13,1,1.0
14,1,1.0
15,0,1.0
16,2,1.0
17,0,1.0
18,1,1.0
19,0,1.0
20,0,1.0
21,0,1.0
22,0,1.0
23,3,2.0
24,0,1.0
25,1,2.0
26,0,1.0
27,0,1.0
28,1,1.0
29,0,1.0
30,0,1.0
31,6,1.0
32,0,2.0
33,1,1.0
34,0,1.0
35,0,1.0
36,2,1.0
37,0,5.0
38,0,3.0
39,0,1.0
40,3,1.0
41,2,1.0
42,0,1.0
43,1,4.0
44,0,5.0
45,0,1.0
46,0,1.0
47,1,1.0
48,1,2.0
49,2,2.0
50,0,2.0
51,0,1.0
52,0,1.0
53,0,1.0
54,0,1.0
55,0,1.0
56,0,2.0
57,8,13.0
58,0,2.0
59,9,6.0
60,0,2.0
61,0,1.0
62,0,1.0
63,1,1.0
64,1,1.0
65,1,4.0
66,2,1.0
67,0,1.0
68,0,1.0
69,0,2.0
70,0,4.0
71,2,1.0
72,0,1.0
73,0,1.0
74,0,1.0
75,0,2.0
76,0,1.0
77,0,1.0
78,1,1.0
79,0,1.0
80,0,1.0
81,0,1.0
82,4,2.0
83,6,1.0
84,2,2.0
85,0,1.0
86,0,1.0
87,0,1.0
88,2,1.0
89,0,1.0
90,0,3.0
91,0,1.0
92,0,1.0
93,0,1.0
94,0,1.0
95,0,1.0
96,2,4.0
97,1,4.0
98,11,11.0
99,6,1.0
100,1,1.0
101,0,1.0
102,0,1.0
103,3,1.0
104,0,1.0
105,2,2.0
106,0,1.0
107,0,2.0
108,0,2.0
109,2,5.0
110,0,3.0
111,0,1.0
112,0,1.0
113,0,2.0
114,0,2.0
115,1,1.0
116,0,1.0
117,0,1.0
118,0,1.0
119,2,1.0
120,5,1.0
121,0,1.0
122,0,1.0
123,0,1.0
124,1,1.0
125,0,1.0
126,0,2.0
127,12,1.0
128,0,1.0
129,0,1.0
130,0,1.0
131,1,1.0
132,0,1.0
133,1,1.0
134,0,1.0
135,1,1.0
136,0,1.0
137,0,1.0
138,5,2.0
139,0,1.0
140,2,3.0
141,0,2.0
142,0,1.0
143,0,1.0
144,0,1.0
145,0,1.0
146,0,1.0
147,0,1.0
148,0,2.0
149,0,2.0
150,3,4.0
151,0,2.0
152,0,1.0
153,0,2.0
154,1,4.0
155,0,1.0
156,1,3.0
157,0,2.0
158,2,2.0
159,0,2.0
160,0,5.0
161,0,3.0
162,1,1.0
163,0,1.0
164,1,2.0
165,2,1.0
166,0,1.0
167,1,3.0
168,0,6.0
169,0,1.0
170,0,1.0
171,0,1.0
172,0,1.0
173,0,1.0
174,4,1.0
175,0,1.0
176,1,2.0
177,5,1.0
178,7,2.0
179,2,1.0
180,2,1.0
181,1,1.0
182,0,1.0
183,0,1.0
184,0,1.0
185,0,1.0
186,1,1.0
187,0,0.0
188,0,0.0
189,0,0.0
190,0,3.0
191,1,1.0
192,0,0.0
193,0,1.0
194,3,1.0
195,0,0.0
196,1,0.0
197,0,1.0
198,2,1.0
199,2,0.0
200,0,0.0
201,0,0.0
202,0,1.0
203,0,0.0
204,1,3.0
205,0,3.0
206,0,5.0
207,2,1.0
208,0,7.0
209,0,0.0
210,0,0.0
211,1,1.0
212,0,0.0
213,0,0.0
214,0,0.0
215,1,0.0
216,0,0.0
217,0,0.0
218,0,1.0
219,0,0.0
220,1,1.0
221,2,0.0
222,2,0.0
223,2,1.0
224,0,0.0
225,0,1.0
226,0,0.0
227,0,0.0
228,0,0.0
