file_index,original_value,predict_value
0,0,1.0
1,1,1.0
2,1,1.0
3,0,1.0
4,0,1.0
5,0,1.0
6,2,1.0
7,0,8.0
8,0,1.0
9,2,1.0
10,1,0.0
11,1,1.0
12,0,4.0
13,0,0.0
14,0,1.0
15,7,1.0
16,22,25.0
17,0,1.0
18,3,0.0
19,0,1.0
20,0,0.0
21,0,1.0
22,0,1.0
23,0,2.0
24,0,2.0
25,0,0.0
26,0,3.0
27,0,1.0
28,2,3.0
29,0,1.0
30,0,0.0
31,1,2.0
32,0,2.0
33,4,31.0
34,2,1.0
35,0,0.0
36,0,1.0
37,2,2.0
38,0,1.0
39,0,0.0
40,0,1.0
41,0,2.0
42,0,2.0
43,0,0.0
44,1,7.0
45,0,3.0
46,0,0.0
47,0,1.0
48,2,1.0
49,1,2.0
50,0,1.0
51,0,1.0
52,8,12.0
53,1,1.0
54,0,1.0
55,2,1.0
56,1,1.0
57,0,15.0
58,0,2.0
59,0,0.0
60,1,0.0
61,0,1.0
62,0,3.0
63,1,1.0
64,3,8.0
65,1,1.0
66,1,1.0
67,1,1.0
68,2,1.0
69,0,1.0
70,0,1.0
71,1,1.0
72,0,1.0
73,0,0.0
74,4,0.0
75,6,0.0
76,1,1.0
77,0,1.0
78,0,1.0
79,0,1.0
80,0,1.0
81,1,1.0
82,0,1.0
83,0,1.0
84,0,1.0
85,0,1.0
86,0,1.0
87,1,1.0
88,2,1.0
89,2,1.0
90,2,1.0
91,1,1.0
92,6,3.0
93,4,1.0
94,12,1.0
95,0,1.0
96,0,0.0
97,0,1.0
98,0,3.0
99,0,0.0
100,1,1.0
101,1,0.0
102,3,0.0
103,3,2.0
104,0,0.0
105,1,1.0
106,2,19.0
107,1,6.0
108,1,2.0
109,11,27.0
110,1,4.0
111,0,0.0
112,4,1.0
113,2,1.0
114,4,8.0
115,0,1.0
116,0,1.0
117,0,1.0
118,1,2.0
119,0,1.0
120,1,1.0
121,0,1.0
122,0,1.0
123,0,1.0
124,0,1.0
125,0,1.0
126,6,1.0
127,9,1.0
128,0,1.0
129,0,3.0
130,2,1.0
131,2,1.0
132,0,0.0
133,1,1.0
134,0,1.0
135,2,5.0
136,0,1.0
137,0,0.0
138,0,5.0
139,0,3.0
140,0,1.0
141,0,1.0
142,1,1.0
143,1,5.0
144,0,0.0
145,0,5.0
146,0,0.0
147,0,0.0
148,6,25.0
149,2,2.0
150,1,0.0
151,0,0.0
152,7,9.0
153,0,0.0
154,1,5.0
155,0,1.0
156,1,3.0
157,2,1.0
158,1,3.0
159,2,2.0
160,1,2.0
161,4,6.0
162,4,2.0
163,0,0.0
164,0,0.0
165,9,14.0
166,4,1.0
167,14,10.0
168,0,2.0
169,1,1.0
170,0,2.0
171,1,1.0
172,1,1.0
173,2,7.0
174,0,1.0
175,0,2.0
176,0,1.0
177,0,1.0
178,2,0.0
179,1,1.0
180,2,1.0
181,3,0.0
182,2,8.0
183,11,9.0
184,1,2.0
185,1,0.0
