file_index,original_value,predict_value
0,0,2.0
1,1,2.0
2,0,2.0
3,1,2.0
4,4,1.0
5,0,2.0
6,0,2.0
7,1,2.0
8,2,2.0
9,5,1.0
10,2,1.0
11,1,2.0
12,3,2.0
13,6,2.0
14,3,1.0
15,1,2.0
16,1,1.0
17,5,2.0
18,5,1.0
19,0,1.0
20,11,4.0
21,0,2.0
22,1,3.0
23,0,2.0
24,2,2.0
25,1,2.0
26,4,8.0
27,7,8.0
28,1,2.0
29,0,2.0
30,2,2.0
31,1,1.0
32,0,1.0
33,1,-0.0
34,4,2.0
35,0,16.0
36,4,1.0
37,3,21.0
38,1,9.0
39,0,2.0
40,1,1.0
41,2,4.0
42,5,2.0
43,0,2.0
44,1,1.0
45,4,2.0
46,1,1.0
47,4,1.0
48,0,1.0
49,3,2.0
50,3,0.0
51,3,1.0
52,4,1.0
53,1,8.0
54,0,1.0
55,0,2.0
56,2,1.0
57,0,2.0
58,0,1.0
59,0,2.0
60,2,6.0
61,0,1.0
62,0,2.0
63,0,1.0
64,3,2.0
65,2,2.0
66,1,36.0
67,1,1.0
68,3,2.0
69,0,2.0
70,2,2.0
71,1,2.0
72,5,3.0
73,1,2.0
74,2,2.0
75,7,1.0
76,1,2.0
77,2,2.0
78,4,5.0
79,4,1.0
80,1,2.0
81,1,2.0
82,0,2.0
83,0,2.0
84,2,1.0
85,3,2.0
86,6,2.0
87,0,2.0
88,1,2.0
89,0,2.0
90,7,3.0
91,10,3.0
92,2,3.0
93,0,2.0
94,0,2.0
95,0,2.0
96,2,2.0
97,0,2.0
98,0,2.0
99,0,8.0
100,5,1.0
101,2,8.0
102,1,2.0
103,0,8.0
104,1,1.0
105,4,-0.0
106,2,2.0
107,2,2.0
108,2,-1.0
109,5,7.0
110,0,2.0
111,6,13.0
112,3,1.0
113,4,1.0
114,5,2.0
115,3,0.0
116,2,2.0
117,6,2.0
118,1,2.0
119,0,1.0
120,0,2.0
121,0,1.0
122,30,15.0
123,3,1.0
124,0,2.0
125,0,1.0
126,3,1.0
127,0,2.0
128,1,2.0
129,0,2.0
130,9,15.0
131,3,0.0
132,0,1.0
133,3,23.0
134,0,1.0
135,4,1.0
136,0,1.0
137,2,23.0
138,2,1.0
139,2,2.0
140,7,2.0
141,1,1.0
142,3,1.0
143,12,2.0
144,4,2.0
145,0,2.0
146,4,0.0
147,1,1.0
148,3,1.0
149,1,1.0
150,1,1.0
151,0,1.0
152,0,1.0
153,0,1.0
154,1,1.0
155,0,3.0
156,0,3.0
157,0,1.0
158,5,6.0
159,1,5.0
160,1,4.0
161,1,1.0
162,2,1.0
163,0,3.0
164,0,2.0
165,2,2.0
166,1,2.0
167,0,2.0
168,5,4.0
169,5,2.0
170,5,2.0
171,0,2.0
172,0,2.0
173,5,1.0
174,0,1.0
175,2,2.0
176,2,2.0
177,2,2.0
178,0,1.0
179,0,2.0
180,0,1.0
181,1,1.0
182,0,2.0
183,0,2.0
184,0,2.0
185,5,8.0
186,1,6.0
187,1,2.0
188,0,1.0
189,2,2.0
190,0,8.0
191,5,2.0
192,0,2.0
193,1,4.0
194,0,2.0
195,5,1.0
196,0,2.0
197,0,1.0
198,0,2.0
199,4,5.0
200,0,2.0
201,2,2.0
202,0,2.0
203,0,2.0
204,2,2.0
205,0,2.0
206,2,2.0
207,0,2.0
208,3,2.0
209,1,2.0
210,0,2.0
211,2,2.0
212,3,2.0
213,10,2.0
214,2,2.0
215,1,2.0
216,3,2.0
217,0,2.0
218,0,2.0
219,1,2.0
220,23,4.0
221,0,2.0
222,0,2.0
223,0,2.0
224,0,2.0
225,9,4.0
226,1,2.0
227,0,2.0
228,0,2.0
229,0,2.0
230,0,2.0
231,1,3.0
232,0,3.0
233,1,2.0
234,2,3.0
235,5,5.0
236,0,3.0
237,2,3.0
238,0,2.0
239,6,2.0
240,6,2.0
241,1,3.0
242,0,3.0
243,3,3.0
244,0,2.0
245,2,3.0
246,1,2.0
247,0,2.0
248,0,3.0
249,0,3.0
250,0,2.0
251,0,2.0
252,4,12.0
253,0,3.0
254,0,3.0
255,0,2.0
256,2,3.0
257,0,2.0
258,0,3.0
259,2,3.0
260,0,3.0
261,0,2.0
262,1,2.0
263,2,2.0
264,1,1.0
265,7,1.0
266,0,1.0
267,1,1.0
268,3,1.0
269,1,1.0
270,0,1.0
271,1,1.0
272,3,9.0
273,2,0.0
274,2,1.0
275,2,0.0
276,4,3.0
277,1,1.0
278,5,1.0
279,1,1.0
280,1,0.0
281,1,1.0
282,4,3.0
283,1,1.0
284,1,1.0
285,0,1.0
286,2,1.0
287,0,1.0
288,0,0.0
289,0,4.0
290,0,1.0
291,0,1.0
292,0,1.0
293,0,18.0
294,17,4.0
295,2,1.0
296,0,0.0
297,1,1.0
298,1,2.0
299,1,2.0
300,0,2.0
301,1,2.0
302,4,2.0
303,0,1.0
304,0,2.0
305,0,4.0
306,0,2.0
307,4,5.0
308,1,1.0
309,1,2.0
310,1,2.0
311,0,1.0
312,5,1.0
313,5,7.0
314,2,2.0
315,1,2.0
316,0,2.0
317,6,0.0
318,3,2.0
319,4,8.0
320,2,1.0
321,0,2.0
322,2,17.0
323,0,2.0
324,0,1.0
325,0,1.0
326,0,2.0
327,5,2.0
328,0,1.0
329,1,2.0
