file_index,original_value,predict_value
0,1,1.0
1,0,1.0
2,1,1.0
3,0,1.0
4,1,1.0
5,0,-0.0
6,1,3.0
7,2,0.0
8,2,17.0
9,0,4.0
10,0,1.0
11,2,3.0
12,0,1.0
13,0,1.0
14,1,2.0
15,1,-0.0
16,0,1.0
17,9,3.0
18,1,1.0
19,2,1.0
20,0,1.0
21,1,1.0
22,2,1.0
23,0,1.0
24,0,1.0
25,2,6.0
26,4,1.0
27,3,1.0
28,1,2.0
29,0,1.0
30,1,1.0
31,0,8.0
32,0,1.0
33,0,1.0
34,0,1.0
35,0,1.0
36,0,1.0
37,0,1.0
38,0,2.0
39,0,3.0
40,0,1.0
41,0,1.0
42,0,3.0
43,0,1.0
44,0,1.0
45,0,1.0
46,0,2.0
47,0,2.0
48,0,1.0
49,0,0.0
50,0,1.0
51,0,0.0
52,0,-0.0
53,0,1.0
54,0,0.0
55,0,1.0
56,0,1.0
57,0,-0.0
58,0,-1.0
59,0,3.0
60,0,1.0
61,1,1.0
62,0,1.0
63,0,1.0
64,2,6.0
65,4,1.0
66,0,1.0
67,1,0.0
68,0,0.0
69,2,0.0
70,1,1.0
71,3,14.0
72,8,10.0
73,0,1.0
74,1,-0.0
75,1,1.0
76,0,1.0
77,1,1.0
78,4,-1.0
79,5,1.0
80,0,1.0
81,2,-0.0
82,1,1.0
83,0,3.0
84,0,1.0
85,0,1.0
86,2,-0.0
87,1,1.0
88,0,-0.0
89,0,1.0
90,9,-0.0
91,1,1.0
92,2,-1.0
93,0,1.0
94,1,1.0
95,5,0.0
96,1,1.0
97,0,2.0
98,2,-0.0
99,3,-2.0
100,1,-0.0
101,0,1.0
102,0,1.0
103,0,1.0
104,0,1.0
105,0,10.0
106,0,1.0
107,0,-0.0
108,0,-1.0
109,0,1.0
110,0,1.0
111,0,1.0
112,0,1.0
113,0,1.0
114,0,1.0
115,0,-0.0
116,0,1.0
117,0,1.0
118,0,1.0
119,0,1.0
120,1,1.0
121,0,1.0
122,0,1.0
123,0,1.0
124,4,1.0
125,0,3.0
126,1,-0.0
127,0,1.0
128,0,0.0
129,6,10.0
130,5,3.0
131,0,1.0
132,0,-0.0
133,9,2.0
134,1,1.0
135,0,-1.0
136,0,6.0
137,10,2.0
138,1,1.0
139,8,8.0
140,0,0.0
141,0,1.0
142,2,1.0
143,1,1.0
144,1,-0.0
145,7,1.0
146,1,-0.0
147,0,1.0
148,2,1.0
149,3,-0.0
150,0,1.0
151,3,4.0
152,1,1.0
153,0,1.0
154,2,-0.0
155,1,1.0
156,0,1.0
157,0,11.0
158,0,1.0
159,0,1.0
160,0,1.0
161,0,1.0
162,0,5.0
163,0,1.0
164,0,1.0
165,0,1.0
166,0,-0.0
167,0,1.0
168,0,4.0
169,0,-1.0
170,0,1.0
171,0,1.0
172,0,1.0
173,0,1.0
174,0,0.0
175,0,3.0
176,0,3.0
177,0,1.0
178,0,1.0
179,0,1.0
180,0,1.0
181,0,1.0
182,1,1.0
183,1,1.0
184,2,2.0
185,0,1.0
186,1,2.0
187,0,8.0
188,1,3.0
189,1,3.0
190,0,2.0
191,3,1.0
192,1,1.0
193,0,-1.0
194,1,1.0
195,1,1.0
196,7,8.0
197,0,1.0
198,0,1.0
199,4,-0.0
200,0,1.0
201,2,1.0
202,1,1.0
203,1,1.0
204,1,1.0
205,1,1.0
206,0,1.0
207,2,3.0
208,2,1.0
209,2,3.0
210,4,0.0
211,3,1.0
212,3,1.0
213,0,1.0
214,0,1.0
215,1,1.0
216,1,1.0
217,5,1.0
218,0,1.0
219,0,1.0
220,0,-0.0
221,0,1.0
222,0,1.0
223,0,2.0
224,0,19.0
225,0,1.0
226,0,1.0
227,0,1.0
228,0,2.0
229,0,6.0
230,0,-0.0
231,0,1.0
232,0,2.0
233,0,0.0
234,0,-0.0
235,0,6.0
236,0,14.0
237,0,1.0
238,0,2.0
239,0,-0.0
240,0,1.0
241,3,1.0
242,4,4.0
243,1,2.0
244,2,-0.0
245,1,2.0
246,1,0.0
247,3,1.0
248,2,13.0
249,0,1.0
250,1,1.0
251,1,5.0
252,0,0.0
253,0,1.0
254,0,1.0
255,0,0.0
256,0,1.0
257,1,1.0
258,1,1.0
259,1,1.0
260,2,0.0
261,0,1.0
262,0,-0.0
263,0,1.0
264,0,1.0
265,4,1.0
266,1,1.0
267,28,2.0
268,3,2.0
269,3,11.0
270,0,3.0
271,0,1.0
272,3,5.0
273,0,1.0
274,1,-0.0
275,3,15.0
276,0,0.0
277,1,-0.0
278,0,1.0
279,0,-0.0
280,0,-0.0
281,0,1.0
282,0,-1.0
283,0,1.0
284,0,1.0
285,0,2.0
286,0,1.0
287,0,1.0
288,0,1.0
289,0,1.0
290,0,1.0
291,0,1.0
292,0,0.0
293,0,1.0
294,0,1.0
295,0,6.0
296,0,3.0
297,0,1.0
298,0,1.0
299,0,1.0
300,0,2.0
301,1,2.0
302,0,2.0
303,0,2.0
304,0,2.0
305,0,2.0
306,0,1.0
307,0,2.0
308,0,2.0
309,1,6.0
310,0,2.0
311,1,2.0
312,1,2.0
313,0,2.0
314,0,2.0
315,0,5.0
316,0,2.0
317,1,2.0
318,1,2.0
319,1,2.0
320,0,2.0
321,2,3.0
322,9,11.0
323,1,2.0
324,0,1.0
325,0,2.0
326,1,2.0
327,2,2.0
328,4,1.0
329,5,3.0
330,2,2.0
331,3,2.0
332,3,2.0
333,4,12.0
334,2,2.0
335,0,2.0
336,0,2.0
337,0,2.0
338,0,6.0
339,0,2.0
340,0,2.0
341,0,2.0
342,0,2.0
343,0,2.0
344,0,8.0
345,0,2.0
346,0,2.0
347,0,7.0
348,0,7.0
349,0,2.0
350,0,2.0
351,0,2.0
352,0,2.0
353,0,3.0
354,0,1.0
355,0,2.0
356,0,1.0
357,0,2.0
358,0,2.0
359,2,1.0
360,1,1.0
361,0,0.0
362,0,1.0
363,3,1.0
364,0,1.0
365,7,8.0
366,4,5.0
367,1,-0.0
368,1,0.0
369,0,1.0
370,0,1.0
371,0,1.0
372,0,1.0
373,0,1.0
374,0,1.0
375,0,1.0
376,4,14.0
377,1,1.0
378,2,3.0
379,1,1.0
380,1,1.0
381,3,3.0
382,7,4.0
383,0,2.0
384,0,1.0
385,0,1.0
386,0,-0.0
387,3,1.0
388,0,1.0
389,0,1.0
390,1,-0.0
391,0,1.0
392,2,3.0
393,0,1.0
394,0,-0.0
395,0,1.0
396,0,1.0
397,0,1.0
398,0,6.0
399,0,2.0
400,0,7.0
401,0,0.0
402,0,1.0
403,0,1.0
404,0,1.0
405,0,2.0
406,0,2.0
407,0,5.0
408,0,7.0
409,0,0.0
410,0,1.0
411,0,-1.0
412,0,-1.0
413,0,4.0
414,0,-0.0
415,0,1.0
416,0,1.0
417,0,1.0
418,0,-0.0
419,1,1.0
420,1,1.0
421,0,1.0
422,0,1.0
423,5,8.0
424,1,0.0
425,1,1.0
426,0,1.0
427,1,1.0
428,0,1.0
429,0,-0.0
430,1,1.0
431,1,1.0
432,4,3.0
433,0,1.0
434,0,1.0
435,0,1.0
436,1,-0.0
437,2,0.0
438,3,1.0
439,6,3.0
440,2,0.0
441,2,1.0
442,1,0.0
443,0,1.0
444,0,1.0
445,0,1.0
446,0,1.0
447,0,8.0
448,3,0.0
449,0,16.0
450,2,1.0
451,0,2.0
452,0,1.0
453,0,3.0
454,0,1.0
455,0,4.0
456,0,0.0
457,0,1.0
458,0,2.0
459,0,2.0
460,0,1.0
461,0,-0.0
462,0,1.0
463,0,5.0
464,0,1.0
465,0,1.0
466,0,-0.0
467,0,1.0
468,0,5.0
469,0,0.0
470,0,1.0
471,0,1.0
472,0,1.0
473,0,1.0
474,0,-0.0
475,0,3.0
476,0,1.0
477,1,1.0
478,0,1.0
479,2,-0.0
480,0,1.0
481,3,3.0
482,0,1.0
483,3,4.0
484,2,1.0
485,0,1.0
486,1,12.0
487,0,2.0
488,0,-0.0
489,1,3.0
490,2,1.0
491,0,1.0
492,2,3.0
493,0,-1.0
494,0,1.0
495,6,6.0
496,2,5.0
497,2,1.0
498,2,1.0
499,1,1.0
500,5,1.0
501,3,1.0
502,4,2.0
503,5,1.0
504,3,0.0
505,0,1.0
506,0,1.0
507,0,4.0
508,0,1.0
509,0,0.0
510,0,-0.0
