file_index,original_value,predict_value
0,1,2.0
1,1,2.0
2,5,12.0
3,1,2.0
4,3,0.0
5,1,1.0
6,1,1.0
7,0,1.0
8,0,2.0
9,2,2.0
10,3,3.0
11,1,-1.0
12,0,4.0
13,6,1.0
14,0,0.0
15,0,3.0
16,0,1.0
17,3,1.0
18,1,1.0
19,3,2.0
20,0,-0.0
21,0,-0.0
22,1,2.0
23,0,0.0
24,1,1.0
25,0,1.0
26,1,1.0
27,0,3.0
28,0,2.0
29,0,1.0
30,0,2.0
31,1,2.0
32,1,1.0
33,0,1.0
34,4,2.0
35,6,1.0
36,0,1.0
37,4,3.0
38,0,1.0
39,7,2.0
40,1,1.0
41,0,1.0
42,0,2.0
43,0,1.0
44,1,2.0
45,0,1.0
46,0,1.0
47,1,1.0
48,1,1.0
49,10,2.0
50,2,2.0
51,1,1.0
52,1,1.0
53,0,1.0
54,0,1.0
55,1,1.0
56,0,1.0
57,5,1.0
58,11,1.0
59,4,1.0
60,5,1.0
61,2,2.0
62,1,1.0
63,5,1.0
64,0,1.0
65,0,1.0
66,6,1.0
67,1,1.0
68,0,1.0
69,0,1.0
70,0,1.0
71,1,1.0
72,1,1.0
73,3,1.0
74,1,4.0
75,0,2.0
76,0,1.0
77,1,0.0
78,1,2.0
79,1,1.0
80,1,1.0
81,2,2.0
82,1,2.0
83,1,2.0
84,1,2.0
85,1,2.0
86,1,2.0
87,3,1.0
88,0,-0.0
89,0,2.0
90,0,11.0
91,0,3.0
92,0,3.0
93,0,1.0
94,1,1.0
95,0,1.0
96,1,1.0
97,1,1.0
98,1,2.0
99,0,1.0
100,0,1.0
101,1,2.0
102,1,1.0
103,1,1.0
104,0,1.0
105,1,1.0
106,0,1.0
107,1,1.0
108,3,1.0
109,1,1.0
110,2,2.0
111,2,1.0
112,4,1.0
113,4,1.0
114,5,1.0
115,0,1.0
116,1,1.0
117,0,1.0
118,0,1.0
119,1,1.0
120,1,2.0
121,2,3.0
122,2,3.0
123,0,1.0
124,1,1.0
125,1,3.0
126,1,1.0
127,2,2.0
128,0,2.0
129,4,2.0
130,1,2.0
131,3,5.0
132,0,5.0
133,4,2.0
134,1,1.0
135,0,1.0
136,0,0.0
137,0,2.0
138,0,0.0
139,0,2.0
140,0,1.0
141,1,1.0
142,0,0.0
143,1,2.0
144,2,2.0
145,1,2.0
146,3,2.0
147,0,1.0
148,3,2.0
149,1,2.0
150,2,1.0
151,4,2.0
152,8,2.0
153,2,1.0
154,1,2.0
155,20,4.0
156,7,2.0
157,2,3.0
158,3,2.0
159,0,2.0
160,0,2.0
161,0,1.0
162,0,0.0
163,0,1.0
164,0,1.0
165,0,1.0
166,1,1.0
167,1,1.0
168,0,1.0
169,0,1.0
170,1,1.0
171,1,2.0
172,0,1.0
173,1,2.0
174,1,2.0
175,0,1.0
176,4,1.0
177,6,1.0
178,0,1.0
179,14,2.0
180,4,2.0
181,12,2.0
182,0,2.0
183,1,1.0
184,2,1.0
185,0,1.0
186,0,1.0
187,0,1.0
188,0,2.0
189,1,2.0
190,1,4.0
191,1,1.0
192,1,1.0
193,1,1.0
194,2,2.0
195,0,1.0
196,1,1.0
197,1,2.0
198,1,1.0
199,3,1.0
200,0,2.0
201,4,2.0
202,0,0.0
203,0,3.0
204,1,1.0
205,1,1.0
206,2,1.0
207,0,0.0
208,1,1.0
209,0,2.0
210,0,0.0
211,0,1.0
212,1,2.0
213,1,1.0
214,2,2.0
215,1,1.0
216,1,1.0
217,0,2.0
218,3,2.0
219,0,1.0
220,0,1.0
221,0,1.0
222,1,1.0
223,4,1.0
224,0,1.0
225,0,1.0
226,1,2.0
227,0,1.0
228,2,2.0
229,0,2.0
230,0,1.0
231,1,1.0
232,0,2.0
233,0,1.0
234,0,1.0
