file_index,original_value,predict_value
0,3,2.0
1,1,4.0
2,0,2.0
3,0,2.0
4,0,2.0
5,5,2.0
6,1,2.0
7,0,2.0
8,1,2.0
9,0,2.0
10,1,2.0
11,1,2.0
12,0,2.0
13,1,2.0
14,3,5.0
15,0,2.0
16,0,2.0
17,1,2.0
18,3,5.0
19,5,2.0
20,3,5.0
21,1,2.0
22,11,3.0
23,2,2.0
24,4,5.0
25,3,1.0
26,0,1.0
27,0,1.0
28,3,1.0
29,4,1.0
30,0,5.0
31,0,1.0
32,2,1.0
33,5,6.0
34,0,1.0
35,1,3.0
36,0,1.0
37,1,1.0
38,0,1.0
39,0,1.0
40,2,1.0
41,0,1.0
42,47,5.0
43,1,1.0
44,8,5.0
45,5,2.0
46,1,1.0
47,0,1.0
48,0,1.0
49,2,1.0
50,4,1.0
51,1,1.0
52,1,1.0
53,0,1.0
54,0,1.0
55,1,1.0
56,2,2.0
57,0,6.0
58,1,1.0
59,1,1.0
60,1,1.0
61,1,1.0
62,0,1.0
63,0,1.0
64,1,1.0
65,1,1.0
66,1,1.0
67,0,1.0
68,2,5.0
69,3,1.0
70,3,1.0
71,11,6.0
72,3,1.0
73,0,1.0
74,2,1.0
75,6,1.0
76,0,1.0
77,2,1.0
78,0,2.0
79,0,1.0
80,2,1.0
81,0,3.0
82,2,1.0
83,1,1.0
84,0,2.0
85,1,2.0
86,4,1.0
87,1,1.0
88,0,1.0
89,0,1.0
90,1,1.0
91,1,1.0
92,1,1.0
93,4,7.0
94,4,1.0
95,2,1.0
96,7,5.0
97,2,1.0
98,1,1.0
99,1,1.0
100,6,1.0
101,0,1.0
102,0,1.0
103,0,1.0
104,1,1.0
105,2,1.0
106,2,1.0
107,1,1.0
108,1,1.0
109,0,1.0
110,4,4.0
111,0,1.0
112,2,1.0
113,3,1.0
114,11,4.0
115,1,1.0
116,2,1.0
117,2,1.0
118,2,1.0
119,1,1.0
120,1,1.0
121,0,1.0
122,0,1.0
123,0,1.0
124,1,1.0
125,0,1.0
126,1,1.0
127,2,1.0
128,0,1.0
129,0,1.0
130,2,1.0
131,0,1.0
132,0,1.0
133,0,1.0
134,1,1.0
135,1,1.0
136,2,1.0
137,1,1.0
138,3,1.0
139,0,1.0
140,3,1.0
141,3,1.0
142,0,2.0
143,0,2.0
144,0,2.0
145,0,2.0
146,1,2.0
147,1,2.0
148,3,2.0
149,1,2.0
150,1,2.0
151,0,2.0
152,1,2.0
153,2,2.0
154,4,2.0
155,2,2.0
156,0,2.0
157,2,2.0
158,8,6.0
159,0,2.0
160,1,2.0
161,0,2.0
162,2,2.0
163,3,2.0
164,0,2.0
165,3,1.0
166,0,1.0
167,0,1.0
168,1,2.0
169,1,1.0
170,1,1.0
171,1,1.0
172,2,1.0
173,0,1.0
174,0,1.0
175,0,1.0
176,2,1.0
177,1,2.0
178,2,1.0
179,0,1.0
180,0,1.0
181,0,1.0
182,0,1.0
183,1,1.0
184,4,1.0
185,1,1.0
186,1,1.0
187,0,1.0
188,0,2.0
189,2,2.0
190,2,2.0
191,0,2.0
192,0,2.0
193,2,2.0
194,0,2.0
195,1,2.0
196,0,2.0
197,0,2.0
198,0,2.0
199,2,2.0
200,0,2.0
201,0,2.0
202,0,2.0
203,0,2.0
204,0,2.0
205,11,5.0
206,0,2.0
207,4,2.0
208,11,4.0
209,0,2.0
210,0,5.0
211,1,1.0
212,2,1.0
213,8,1.0
214,0,1.0
215,2,2.0
216,0,1.0
217,0,1.0
218,3,1.0
219,0,1.0
220,2,8.0
221,1,1.0
222,1,1.0
223,3,1.0
224,0,1.0
225,0,1.0
226,2,1.0
227,1,2.0
228,2,1.0
229,0,1.0
230,0,1.0
231,0,1.0
232,11,5.0
233,7,1.0
