file_index,original_value,predict_value
0,0,1.0
1,4,2.0
2,2,1.0
3,2,2.0
4,0,1.0
5,0,1.0
6,3,2.0
7,2,3.0
8,3,3.0
9,2,2.0
10,0,1.0
11,0,2.0
12,7,3.0
13,3,2.0
14,1,2.0
15,2,2.0
16,6,2.0
17,1,2.0
18,1,1.0
19,1,3.0
20,2,2.0
21,0,1.0
22,6,2.0
23,0,1.0
24,0,2.0
25,0,2.0
26,1,1.0
27,0,1.0
28,17,3.0
29,2,1.0
30,9,3.0
31,0,1.0
32,0,2.0
33,0,3.0
34,3,5.0
35,0,1.0
36,0,1.0
37,0,4.0
38,1,3.0
39,0,1.0
40,0,1.0
41,0,1.0
42,0,1.0
43,0,1.0
44,4,3.0
45,6,2.0
46,0,1.0
47,1,1.0
48,3,2.0
49,5,2.0
50,0,1.0
51,0,1.0
52,0,1.0
53,0,2.0
54,7,5.0
55,2,1.0
56,9,4.0
57,0,1.0
58,0,1.0
59,2,3.0
60,0,1.0
61,1,3.0
62,0,1.0
63,2,2.0
64,0,1.0
65,0,1.0
66,1,1.0
67,0,2.0
68,1,1.0
69,4,2.0
70,2,1.0
71,5,3.0
72,1,3.0
73,5,2.0
74,2,2.0
75,5,3.0
76,12,2.0
77,1,3.0
78,3,2.0
79,0,1.0
80,4,2.0
81,4,4.0
82,5,2.0
83,5,2.0
84,3,1.0
85,2,2.0
86,4,5.0
87,0,2.0
88,30,4.0
89,0,2.0
90,0,2.0
91,0,1.0
92,0,1.0
93,0,1.0
94,7,5.0
95,1,2.0
96,0,2.0
97,0,3.0
98,0,1.0
99,1,1.0
100,0,1.0
101,1,3.0
102,0,1.0
103,1,1.0
104,2,1.0
105,1,1.0
106,5,1.0
107,1,3.0
108,0,1.0
109,5,1.0
110,10,3.0
111,2,1.0
112,4,3.0
113,2,2.0
114,0,1.0
115,3,1.0
116,0,1.0
117,23,4.0
118,0,2.0
119,11,3.0
120,1,1.0
121,0,1.0
122,1,1.0
123,0,1.0
124,10,3.0
125,4,4.0
126,2,2.0
127,2,1.0
128,1,3.0
129,3,3.0
130,0,2.0
131,1,1.0
132,5,1.0
133,1,1.0
134,1,1.0
135,2,1.0
136,1,1.0
137,3,1.0
138,2,4.0
139,4,1.0
140,2,1.0
141,5,2.0
142,2,1.0
143,5,3.0
144,2,1.0
145,1,1.0
146,6,2.0
147,0,1.0
148,1,1.0
149,4,2.0
150,3,3.0
151,0,1.0
152,0,2.0
153,2,1.0
154,0,1.0
155,2,2.0
156,3,2.0
157,0,1.0
158,5,5.0
159,0,1.0
160,1,1.0
161,5,2.0
162,0,1.0
163,5,1.0
164,2,2.0
165,1,2.0
166,1,1.0
167,4,1.0
168,1,2.0
169,1,1.0
170,1,3.0
171,3,1.0
172,0,1.0
173,0,2.0
174,3,1.0
175,1,1.0
176,4,3.0
177,1,1.0
178,3,1.0
179,3,3.0
180,6,4.0
181,1,1.0
182,1,1.0
183,0,1.0
184,0,1.0
185,0,2.0
186,0,1.0
187,0,1.0
188,0,3.0
189,0,1.0
190,2,5.0
191,0,1.0
192,0,1.0
193,1,2.0
194,0,8.0
195,1,4.0
196,0,1.0
197,5,5.0
198,0,1.0
199,0,1.0
200,0,8.0
201,1,1.0
202,0,2.0
203,2,3.0
204,1,3.0
205,1,1.0
206,2,2.0
207,0,1.0
208,5,1.0
209,4,1.0
210,1,1.0
211,3,1.0
212,2,3.0
213,2,2.0
214,2,1.0
215,0,2.0
216,0,1.0
217,2,1.0
218,4,7.0
219,1,2.0
220,0,2.0
221,0,1.0
222,0,1.0
223,0,3.0
224,3,3.0
225,1,1.0
226,0,1.0
227,0,1.0
228,0,3.0
229,3,2.0
230,0,1.0
231,2,6.0
232,0,1.0
233,1,2.0
234,2,2.0
235,1,2.0
236,1,1.0
237,0,1.0
238,4,2.0
239,2,2.0
240,6,2.0
241,3,2.0
242,1,1.0
243,2,1.0
244,4,2.0
245,3,2.0
246,3,2.0
247,1,1.0
248,0,1.0
249,1,1.0
250,1,1.0
251,0,1.0
252,1,2.0
253,0,2.0
254,3,2.0
255,0,2.0
256,5,7.0
257,1,3.0
258,0,2.0
259,2,2.0
260,0,1.0
261,0,2.0
262,1,1.0
263,2,2.0
264,1,1.0
265,0,1.0
266,4,1.0
267,4,2.0
268,0,1.0
269,0,1.0
270,0,2.0
271,2,1.0
272,0,1.0
273,7,2.0
274,5,1.0
275,0,1.0
276,2,2.0
277,4,2.0
278,5,1.0
279,4,3.0
280,1,2.0
281,1,1.0
282,0,1.0
283,1,1.0
284,0,3.0
285,0,1.0
286,0,1.0
287,0,1.0
288,0,1.0
289,0,1.0
290,0,1.0
291,2,3.0
292,0,8.0
293,0,1.0
294,0,3.0
295,0,1.0
296,1,1.0
297,1,19.0
298,1,3.0
299,0,3.0
300,7,1.0
301,4,9.0
302,3,8.0
303,2,3.0
304,2,2.0
305,0,1.0
306,1,1.0
307,0,1.0
308,2,1.0
309,5,1.0
310,5,4.0
311,6,1.0
312,1,1.0
313,1,1.0
314,1,1.0
315,0,1.0
316,1,2.0
317,1,1.0
318,0,1.0
319,0,2.0
320,0,1.0
321,0,3.0
322,0,1.0
323,0,1.0
324,1,1.0
325,0,1.0
326,2,4.0
327,2,1.0
328,0,1.0
329,0,2.0
